,X,W,Z,Y
30,1.7548848182318277,1.341518693571907,-0.819272529112398,5.1904704045867245
31,-0.7029088814429865,0.9545304971920205,1.2059298223690047,-1.1078024858856859
32,-1.7116203234952931,-1.0435475856632381,-0.1562114589765029,-3.246205078553385
33,-0.21293975123047204,-0.8055249453212026,-0.19800939643280394,-2.518765186814166
34,-0.6597692012366774,-0.1055527900580547,1.0345276577738252,-2.2242614799310445
35,-0.9459354643533662,0.28694711893775854,0.67377131010612,-1.8047883858408071
36,-0.16490295162892055,0.7790598625241971,2.562749206481542,-2.717236737490683
37,-1.7806697805746607,-2.518887969334763,1.0567463058662208,-3.6420447113118506
38,-2.4996127308103544,-1.9443575037179692,2.078611006076176,-4.775240875961019
39,-1.014426042987763,-0.5063471810831721,-0.9716220215288225,-1.6648947942252408
40,1.6994794715725647,1.7310783892626542,0.8806464177599469,5.465738545246205
41,-1.0320294816500828,-0.6237078668598551,-1.4988977928214688,-1.244287209912308
42,-1.314146245864266,-0.4780064966137875,-1.8073387550148963,-1.7016057491583403
43,-0.41527035566591564,0.41043868495772795,-1.1627082889932898,0.22795182654248558
44,0.5916516334557511,0.8963193052212218,-1.1046161506902568,2.325084333332763
45,-0.2594631325557505,-0.4491773492586436,-1.2475568704872895,-2.283254579159519
46,1.559282185612118,1.7471346555301093,0.3722837194950539,6.819125755222887
47,-1.5254431099467003,-0.13917832185215412,-0.1982689585548438,-2.762930321119556
48,1.4573598425166414,0.5559596597102167,-0.9249666256038711,4.413277086858552
49,0.2918000323490155,0.6597127590367803,-0.42007654006968503,0.4512770685091547
50,-1.23255668183826,-1.2512954577780473,2.810643019733437,-2.117024474281028
51,-0.7639769834160628,0.040134424105012834,1.4679108274479369,-1.991415608046778
52,-1.2410646217844303,-0.9290934438602135,-0.37976982993450603,-2.436827357518054
53,0.9037371613850733,0.23076872204241752,-0.3389256657560958,1.8167137192672576
54,-1.8112029959914855,-1.186396258407079,-0.8027555294104337,-3.3918328248527314
55,-0.9146289072276543,-1.666471870699862,0.7021030748514495,-2.489927929462823
56,2.267441388752546,0.4896718586702094,-0.2833803275253264,4.602389854615064
57,-1.403902852425048,-1.501136373241961,-0.20375981815093688,-3.730772705486679
58,1.4598250388909848,0.4070385743815679,0.8314105636516917,2.3034754031040268
59,-0.5650623951311188,0.4117159461448434,1.2467414001665584,-1.2767134512908787
60,-0.7224760195506006,-0.24618388650901776,-0.20268576212949274,-0.9124919491158169
61,1.7179171893793657,0.116629413579988,-0.17972127449013192,1.0621802394194741
62,1.7192100827663201,0.29157647656274815,-2.4437364350113295,3.9892825382451758
63,-1.9945776252939016,-0.8988401060411717,-0.7995497542140849,-1.4390766504825825
64,-0.06078585179627294,1.6367471098172304,0.15721216204914915,2.2026071356494215
65,0.19219529754018075,0.3257354554937284,0.4848796166363398,0.377348050143244
66,-2.400850398182663,-1.7787793819388882,-0.39652351954051235,-3.290165686783001
67,-2.4499850037435325,-1.2315509848090436,-0.6686200900237199,-4.480014611215522
68,3.526853480833654,0.6608618809120961,-1.7719176586384178,7.883742946774615
69,3.018733123964534,1.2492316344742271,-0.568884405081499,8.357111341268833
70,-0.2627758909451253,-0.27251583739451923,-1.0017932248957646,0.3490081517899824
71,-0.2668935197301807,1.12576078735385,1.7808372353636455,-0.33306057324012955
72,0.6736708369659451,-0.08480006764343673,0.5119820015012542,1.2270590609112837
73,-0.47209537916003175,-0.734008385416423,-1.580180493017467,1.4783523483751164
74,-0.827148698827646,-0.3827888699105918,-0.23754860915902531,-0.5147947531160808
75,-0.5692506341233633,0.2887923963813086,-1.8423525148792197,1.4730813468053805
76,0.16500858278892513,0.3743879952606168,0.12872367892103914,0.4184796155095763
77,-0.7000540442479631,-0.5695360000209537,-0.7683315975197479,-0.8856092828153759
78,2.8887890685664974,-0.1632100135244516,-0.5277014812547981,4.171827932833968
79,1.2415861559044823,0.34733496712711714,0.21431030037393525,1.8575578097152565
80,2.879428308028186,1.3009930856847058,0.036469644393432726,6.812824542905409
81,-0.2693229939782007,1.0757470143761987,-0.3179355989658982,2.7725536804677082
82,-0.0778279111331325,-0.18800965729087388,-0.12159549097927512,0.6621721620821741
83,4.043842423363706,3.400364270383559,-1.1099562864155286,17.88461225099036
84,-2.8852829967249116,-0.9912301821376661,-0.37591282012465244,-3.179526428983959
85,-1.2243709931160098,-0.43742222757228855,-0.36310616490558795,-0.9011593678993314
86,0.3388413653784884,-0.6521998732857204,0.24276070211053827,0.716788998530593
87,1.8501143897087748,1.2450651289160297,2.030520153108755,4.631964929710969
88,0.03437367677502179,-1.19369595592909,-1.4868958660510458,1.1618397258529085
89,2.8721451661573347,0.9051983235680146,0.4995641551523194,6.60262005664174
90,0.4317078979968648,0.6095030222889671,-0.6796393668200311,2.926833949123649
91,-0.37916617312012413,-0.08402550133489604,0.49030776013313077,-2.69340207127965
92,0.8230045657936685,-0.627010110051489,-0.12808414349660288,0.22231319315308265
93,-1.5350346738570158,-0.2086479193890825,-1.2632034767878009,-0.37097935852257313
94,-2.417041716093332,-0.15574610384411214,-0.8925166856144834,-3.8662813886471965
95,-2.2811532106226817,-1.1663635702648305,-1.389849939210934,-2.731303574543233
96,1.8777564064036019,1.4728914016767563,1.0905738995479495,4.131679882265589
97,0.7566572205975892,-0.12995416438095775,0.6985414406048047,0.19111165805373032
98,-1.1705455018961515,1.1349153710660072,0.7922655252418718,-0.24211724170259652
99,0.08895327544323911,0.2519210286770704,1.0549820157275922,-0.95238940162769
100,-0.12540230709484515,0.22394324223658027,1.481755172629554,0.05419447222138407
101,-1.278749859646587,-0.35663100081617777,-1.4565432650532537,-1.154286377484045
102,-0.5252328906828225,-0.8930243994330396,0.9577972239156363,-3.3953825826481734
103,-1.3066573861973234,-0.5669751121510718,-0.41612516894241375,-1.9677099470053085
104,-0.9818112641096328,-0.4406601165783866,2.2238184457971046,-3.7020553944831427
105,-1.2967167139887692,-0.25393576961296843,-0.7758379415250769,-1.2527520625936657
106,1.3926501617050002,1.287507146915402,0.4442111639895259,2.7923113278782767
107,-1.2028472390952167,-0.9511858064994411,0.047916936187704574,-2.9639545142327073
108,-1.686160576067786,-1.0903218443934781,2.600847397037817,-3.2722344415320532
109,-0.19411773788726736,0.2452898560728308,-0.9947035602345999,-0.6003795742200637
110,0.9902835654181489,-0.513035841348365,-1.9849383830261846,2.0524321055854178
111,-1.187908689713002,-1.107832004049978,-0.9721745198678021,-1.4766980529949432
112,-1.5795209484291717,-1.012253085683528,0.7525622990903056,-3.310838503913902
113,-2.7005625202204047,-0.9185916697491604,1.0095793646513662,-4.705210246295797
114,-0.3459346736263315,0.36564186902091084,0.709016281902389,0.25254226972686566
115,-2.0372871306793545,-1.0623491473456248,-1.9278432884799481,-3.7850752127385627
116,1.32891851939919,1.2531654055410875,-0.5153607259338674,4.473308894726007
117,-2.726532121250898,-1.0990043225581796,-0.8217264679560994,-2.7146952798031045
118,-1.331824447402989,-0.7836845551890833,0.05849705241479226,-0.8374558379710544
119,-0.022311775727218874,0.33201998342609734,-0.4950700550041364,-0.18221498253617774
120,-0.6416557431289227,0.18950701618990098,1.300065520478443,-2.442063726142311
121,-3.277162161846019,-1.4138094933733278,-2.489744961013972,-3.05200281226662
122,-0.9041885797946261,-1.7601358834741985,-1.2926887316069802,-2.9120744280669517
123,-1.835831145334762,-1.1475497013354936,-0.9709813220204342,-0.843117172146699
124,1.6106016932067249,0.4915518484011694,-0.4529636136798243,2.501050838423972
125,-2.3770294376519274,-1.2405686686113473,1.3828677553346485,-3.9069600827153144
126,-1.606434160577178,-1.0864929334193765,-0.6704662287555001,-2.737737967129675
127,-0.8958666213139868,1.4103014944201173,0.6936964282599162,-1.953980817011281
128,-1.5188255548396081,0.06056630150479263,-1.7929112445712752,1.2128932731439128
129,-0.7826828520828367,0.0671830679432337,-0.0708636774370367,-2.090333911746882
130,1.7890264378449137,0.16293960710735989,0.87921034883069,3.3358583686858525
131,-0.5584046015146849,-0.20225187438089726,1.030172093655651,-0.1552208155679391
132,-0.826048381817858,-1.2040573787598106,-0.06899534861779141,-5.110878366637893
133,0.18242127674400171,-0.26101903490481876,-1.3784534173354794,1.9992648392313277
134,-0.5222314785959608,-0.8842690245253546,0.7976439589759181,-1.3392907130955645
135,-0.44173035367966573,-1.2154957341361898,-0.23843098236778246,-1.3148754868345272
136,0.6142777422926969,0.008878503218358029,-1.3410861087947832,1.418544544382973
137,1.9267155304747203,0.639819943483955,1.4578468492490286,3.23724636197626
138,-0.7304992657762788,0.12469722885751117,-0.3003366574714544,0.64457419139404
139,-3.1056330517174846,-2.3623699390782753,0.6765542451192146,-4.502737616879759
140,1.0131288085178187,1.4565247906208032,1.2471409100915045,2.117370594050949
141,-0.8054062665831335,0.2822580734948329,0.7995643094342703,-0.6563314742748321
142,-0.48981276654421485,-0.15083320595826943,-0.8790457042136336,0.07872423335539952
143,-2.354736227334619,-0.21591678345849127,0.8381831589956492,-3.7380659833196446
144,1.0530539299782236,0.4216634547695236,0.7696191637244106,1.9328951373184673
145,-1.1852137790218906,0.21950030122831343,0.41210961502803634,-1.549010396073037
146,-0.10785434323499632,0.7240234082142369,0.0009302225889674576,1.0976661824998162
147,1.5817815789629783,0.6076885213542216,1.292535392425587,4.0950830451415445
148,-0.3194540500329973,-1.133940107256541,-1.4047716214913184,-2.5009289029581483
149,2.0275391369011713,0.33527735952846927,-1.737073232783144,4.5729845870647585
150,-0.5709262915211385,-0.017976051957047906,-0.5078411394279337,0.10900989429820529
151,-2.152121140971761,-0.4064420257569371,-1.2890131029198066,0.07712613570262006
152,0.7003406948518623,-0.05258854556859976,1.2657843496664969,0.2396840323546349
153,-0.20081898500170905,-0.3322681698641965,1.3702068561334804,-2.12939890991259
154,-1.2057371864074404,-1.3410227493252134,-0.7965854701081755,-1.1130241412450619
155,-0.2647326794222824,-1.0302779192845364,-1.3011012417863483,-0.6516931889406047
156,-0.23302177219716963,-0.3091877187143499,-0.7763142660031065,-0.06578353451488075
157,0.4950845385886717,0.6758872085654346,0.4649949810383526,0.7201968577673948
158,-0.9515474504095905,0.20432697379145828,-0.16575550007240356,-1.9674224353122212
159,-0.8678747488728049,-0.8726590953518351,0.18244459656398504,-1.0708223373365606
160,-0.27493758367696686,-1.140263789675713,1.5303673495872852,-1.5799722157660936
161,0.022288861076256827,-0.7912481100226222,0.5080635609060172,-1.2153001891751385
162,1.8873194611136928,0.9155512690357028,-1.364611065743314,5.474752013881011
163,-1.5201079915910969,-0.6808252383691207,-1.2215267922224504,-1.5050833120005804
164,-2.4096425461956246,-1.391605622213459,2.7475508590071964,-4.4479495085141645
165,-0.7766782727430414,-0.385347622195259,0.04461999269269141,-0.9981234468301742
166,-2.343745735412771,-1.1740201632551366,0.38623503276412935,-2.7661517138185845
167,-0.23806490495655308,0.28912720210456166,-0.17169117307142656,1.2461942914805269
168,-1.0239918787137565,-0.6022059730019982,-0.29714038837930856,-1.9650717549905157
169,-1.351725954911556,-1.02975181725624,0.28072581365306204,-1.9633128161510607
170,-0.8965895695696493,-0.21266852176120551,-0.835337579198395,-0.821030388420368
171,0.7206500915428635,0.4373711388340116,-0.4330745123853252,1.9862124631317983
172,-0.02893973335815414,0.51710192878937,-0.9113186861925754,1.1990842959295673
173,-1.7171923857267204,0.40354631778867245,0.47930572333329796,-3.9814795232353317
174,0.4853064040625117,1.6439180732534755,0.11313845430195388,2.263499186102342
175,1.781517629007852,0.977222128412147,0.6422975694036226,4.577076165536185
176,0.6399290272070567,0.141194213815826,-0.3354860204169771,0.05963518237764598
177,-0.29669981554223046,0.3134945816009318,0.12628234067404873,-0.9216035987989626
178,-0.9441879265640537,-0.41352817149610577,-0.673759750583437,-1.7121386097626363
179,-2.2748969309518023,-3.0540055228232443,0.18179091943729805,-4.646397572352842
180,-1.4728690022375446,-0.7074054793390321,2.0107602388552284,-3.2876501647802527
181,0.3856646088990332,-0.18654157901724944,-1.9774356819395247,1.570979548803734
182,-2.1496042899498757,-1.8666802133678075,1.413237502807127,-4.756977108810123
183,-1.3805609381888582,-1.4667988011474438,0.3413142992129922,-1.1667808954279144
184,-0.20332545200552013,0.21734826310533253,-1.686210990464632,0.34240652601195487
185,0.07921201020165103,-0.26875896395964394,1.091972901605691,0.47651431813204814
186,0.566876100621927,-2.0371967044887302,-0.4180146773398363,-0.3448061660522044
187,-0.7400491285903139,1.1939345132897312,1.0450608861825474,-1.912540340686268
188,1.1831654407369605,0.6061699532275006,1.1398762179993582,3.2793389874600685
189,-0.18729126895205717,-1.4851522896723757,-0.030129144770884825,0.2709424795023314
190,-2.8587245087839364,-2.114112365598556,0.6504000178473271,-3.234015570034167
191,0.20409554885030107,0.03185283085333368,1.02789797789163,0.8904342648167418
192,-0.673861493288155,-0.18391366776307477,0.06514340849024443,0.49684972888121504
193,2.2503492205920743,1.6842550231596038,-0.4045312109514958,6.995284342606538
194,-2.343253727774467,-0.8790723890942177,-0.2937386619281158,-3.7812102976088884
195,0.5652761662711965,1.5556368159173117,0.7983917427699251,0.2101257983712559
196,-0.1267929734469055,0.37086458586529053,-0.24441176985170268,0.5804804777315218
197,-0.16692308933474287,-1.1141188750230415,1.2518210926834648,-2.2580820974038343
198,-1.133510849532559,1.1150376046228632,1.2384448451246681,-1.2912945193884533
199,0.4971664849610183,0.5085392410269813,-0.5624296642644009,2.542786653504174
200,-1.8591316754020952,-1.3092651231373071,1.1513250487704654,-3.098606759846952
201,-1.5286411238676882,0.3559483000430796,0.6033175660078473,-1.502991161856093
202,-0.28499500896103314,1.3748267402164913,1.2097372350638051,0.2229283892475692
203,-0.017617813422467484,-0.0023573850473194986,-0.7813853922616745,-1.4370559099724258
204,0.4584892515382431,0.7538576932993115,0.5039668256757057,1.3345972726988782
205,-0.4952102848468617,-0.576820646658572,-0.10633364760676088,-2.7203687213663796
206,-0.32396007647075853,-0.8169348130965932,-0.646370906885719,-1.222363075652149
207,-0.8510349386918484,-0.8315189037032563,-0.20031291985918884,-1.5407813425771817
208,-3.076493263429753,-1.4157361447170302,-0.05996592765595093,-5.427253169875828
209,0.9653346743579351,0.1712738069742662,-0.9634327545462404,2.431179522897242
210,-0.4336008316975867,0.6161462632997797,1.031094655334547,-0.1410880235085421
211,-0.4352894515661643,0.8645831261135821,0.4885820147078366,-2.3924201707630695
212,-0.4327805534017283,0.9695338145769999,-0.21364560790673784,-0.03350479160313846
213,0.30915941440824996,0.6085688331049767,0.21028101616643577,-1.271419738945578
214,1.3398515640328539,-0.1763265798204157,0.5582568003700625,2.294138324205462
215,-0.9764469247759469,-0.4352318141549362,-0.9999419313185818,0.8154031828961286
216,-3.6917671052084158,-0.6009381566550043,-0.37579895397688406,-4.959797171730776
217,1.448780134082055,0.15296146151560663,1.297912336146523,-0.3514110802227439
218,0.8988402831465057,0.3600741546634367,-0.01789320216353276,2.574398894254271
219,-2.675190934022301,-0.7580874375985098,0.05811315539859482,-3.765949846503148
220,-0.09331136104271143,-0.39135182598650475,0.27359181041199593,-0.560896281972926
221,0.651936725895973,-0.7906740609397513,-0.45246610484223393,0.6683947498965297
222,0.04862674613229179,0.6261948633645665,-0.5319979943481117,1.0036781718760783
223,-0.824745599089274,-1.0613356671078684,-1.5542150636251477,-0.9600854011763603
224,-1.7199529324123228,-0.9514500039706084,1.1645021306497976,-2.266269202415261
225,-2.3398679098775066,-2.6800592101246035,1.497063652123146,-4.2557117448979405
226,1.443111907073999,-0.8086886591668528,0.8875484475634734,-0.4480900043981099
227,2.250942239649413,0.9960399669844133,0.018031828904172296,5.187767256923085
228,0.6881411847369987,0.10997525345572795,-0.17861050688670793,0.0007969252417223682
229,1.895231844193863,0.9252600498911757,0.9656188952017811,3.7184086254794266
230,-0.2223841471874488,0.09245548633716576,1.2589491506443597,-1.914159657076764
231,-0.9174024172680861,0.044237292746172024,-0.30334722532855796,-1.809049428431841
232,0.82680267968711,2.14560404733045,0.7556543495937674,4.3234191983675085
233,-2.0849917313080812,-1.2337149336404627,-1.7122340097478015,-0.5954597557964816
234,0.5206413511848185,0.23454721405517678,1.2518484325029013,-0.6290019988144515
235,-0.1549944840220731,0.27703820379364064,-1.0829039671631995,1.1435273356214064
236,-0.803665981924176,1.1633473647983155,-1.3206304781156946,-1.8314989629278766
237,-1.7635042247785124,-0.43444628861716156,-0.30845580894215174,-1.3145349353810456
238,-0.23171540428121307,0.8680157825013419,-0.5989990062874163,0.13470846736070996
239,1.1041149148061649,1.614101583665395,0.38662873757242666,3.8067175275147207
240,-0.38604222005184485,-0.5465415222835488,-0.9917799011749442,-1.0815801239094855
241,1.4006675096590526,0.7882605180742702,-0.8695714803600169,4.232187468295065
242,-1.918221969982043,-1.0086760672933037,0.21543121475145321,-3.039922212909876
243,-1.3114612225480267,0.9334483046953393,0.19849528743934458,-2.127240622458598
244,0.0923197157538028,0.17348892150913459,0.17088739339914666,-1.109288534301787
245,-2.6088868384305393,-0.8977451182544015,-0.7050213821301576,-2.2424371996708112
246,-1.2978405518697251,0.7978136038840378,-0.42638489002342306,-1.669016906323682
247,-0.31401410319687084,-1.2123205172987914,0.4130155642342279,-1.155244368335628
248,1.1671428815858658,0.6668316796167826,-0.6576400890102292,2.7746565496407203
249,-0.9107142884756011,-1.8271393501696847,0.2892488173427774,-3.046852972679682
250,-0.2965042117318135,-2.205821748433426,1.5337477533132435,-3.5562466016708947
251,-0.5959239680748174,0.13115458819880216,0.9577051695708612,-0.04935159112048049
252,-2.9198988129688326,-1.3685771773105968,-0.7089036539894119,-4.092289266652906
253,0.14856567014129585,0.38571115838643527,-0.28621842746588966,1.0809459672207262
254,0.421353484439115,1.195359710517514,-0.2168229047603979,1.7628670596148073
255,0.856616818070096,1.7935254788502086,-0.43157512372991436,4.835281665922891
256,-0.07309013920110163,0.5995777089539783,-0.24267032664191676,1.1344472881946817
257,0.03790220780281661,-0.4367152769104375,-2.8229996476084405,1.0434316219522914
258,1.5795008409791766,-0.2420709437618924,0.13405853089918648,2.5905280262280646
259,2.186448889245428,1.094315763019043,1.336305127644975,6.371292590858962
260,2.5479521042332838,1.0293501644432899,-0.778441237429944,6.133750489098269
261,0.47189499118675554,0.4571453706949685,1.5877747978575123,1.9189951439232904
262,-0.9507555343185998,0.2734523423373527,0.8012490124492215,-1.6254552909334725
263,1.5648868315267261,0.6738486165071482,-1.001301316877746,3.6941888827321203
264,0.7380783939653492,1.2282266468427852,0.5111515493199201,1.0545717970541828
265,-1.6634695641107715,-0.9576209257829218,0.8622269861700087,-3.5677426696415644
266,-0.27017893861327397,-0.6470344269601889,-0.4857493237952713,-0.6199981935158706
267,0.46875108527221926,0.9686498762180888,0.16398706646783529,2.1048786631326992
268,0.9246817895204117,1.4869694972183505,-0.587403083845689,5.775562277262536
269,1.1616983715924736,0.6546725584014129,1.1683852358369817,2.3012123024384463
270,-2.667397997444408,-0.9909495686936665,-0.27707635130138986,-2.786728919658231
271,0.8525847251709644,0.2761432608919719,0.6144813458047167,4.391952818366045
272,1.7017510897339292,-1.012936619785944,0.3487583336209781,0.4555759936096238
273,1.5147493015837905,0.3148434768197769,0.4401965580051648,2.1979871410198824
274,1.15116237252903,1.9504655051076296,1.0169950955051543,5.9232772259345055
275,-1.371108489892611,0.6082496120156005,2.6535160328851997,-4.206829695175911
276,-0.5333711727079017,-0.47529719076817173,1.1271976986233114,-1.7841421380035776
277,0.13351561561066894,-0.2785514179136177,-1.2426143484659073,1.8522129210674612
278,0.6457853107501021,0.8240276428917845,-1.1231565981681084,3.74550604313432
279,0.054741629105880374,0.3519470654153734,0.11935236705722636,-2.0639781190431004
280,-0.29019526650295424,-0.6345388124590788,-0.5725889101648092,-0.8427169884106316
281,0.7572097980337967,0.06598988843183877,0.6049511764980516,-0.37986351849814337
282,-1.1372336653200423,0.5450394824469718,-0.5697610297418476,-1.5072371112167835
283,-0.4958224773325026,1.1335998221391614,1.3537453749803823,0.38167523438574774
284,0.16209041353561593,-0.06106205904210581,0.1836521610484508,0.05476911736643571
285,-0.7438717461560533,-1.3231742767507038,-0.05951956438391138,-3.163440001918987
286,-0.2772613396207997,0.6665495015163543,-1.5232595691742643,2.790598239877003
287,-1.333386833488618,-1.6779836426069372,-0.7133541518156109,-2.9649147354130045
288,-2.0498145667567518,-0.7270107431677574,0.2117526274188194,-2.0813359224622348
289,-0.2654232946401295,0.7418665121208684,-0.9005663753457055,1.2635800940486006
290,-1.7138232916295115,-1.4836136202975252,-0.9186395908910837,-3.286077638146139
291,-0.7590907550234162,-0.9006489798946035,1.4489100260208314,-1.106349274319253
292,-1.2524772144848697,-0.49816740818067917,-0.09298298094212251,-1.9415585010066174
293,-0.9593054105821939,-0.5461651976781537,1.1943518875233285,-3.178033498864281
294,1.8330356996457924,1.2145518232235406,0.21504685268221282,4.3455159141706945
295,3.011083091121493,2.932157515477551,0.7597750079026079,13.102895578096335
296,-0.5264479827362425,-0.8225035399797537,0.8924795347216876,-1.665509940275301
297,-2.3582457344256422,-0.8788880813559135,-1.259707044739449,-1.7487082827372316
298,-0.7822064614544837,0.4289139343500012,-0.5030111190204704,-0.7045039802254633
299,-0.7999520233983798,-0.05486425217122433,-1.5577603067131918,1.723445906351095
300,-0.7197369175221159,-0.5636036454273435,-1.257813112223092,1.1156842220413752
301,0.49044548573506896,0.4756678810521803,-0.7225630939472458,1.5266980437833408
302,-0.7656427488345401,0.3086767838307945,0.2140219046503573,-0.2670202777238151
303,-2.5101436554827345,-0.7532203301247544,0.7152916624303256,-2.9541633263870235
304,-1.8948655749279237,-0.949012143892768,0.6111883138522138,-2.245701545390958
305,-1.6391117461250544,-0.9494138067097571,0.36865889472471397,-3.171496732150371
306,1.9936308002577061,0.3450896839366577,-1.2789600359923734,4.452821817499952
307,1.377159238221594,1.9244950477877498,-0.6239465954674384,5.138246689858645
308,-1.6755506913479021,-0.8109248352529859,1.3174551328239499,-2.7259795527271495
309,0.1698826640348735,0.10269369267978926,-1.2318919506016404,1.0048679123591757
310,0.2176989306065762,0.26973175535727034,-1.6032104617948826,2.8380621694930293
311,-0.24827163114198791,-1.0816503824266102,-0.6994652393971228,-0.16347996737018855
312,-0.404681716700298,0.041857563358533835,-0.4280712452316819,0.16631261042368395
313,-0.9555536758082033,-2.266631357457743,0.5068124290394886,-2.652081458457616
314,0.3603307700944563,0.03867705492391802,-0.5603292630046693,-0.5000086727071439
315,1.3847717573190788,1.3436615968634922,0.5413376692940809,4.258771860652341
316,-0.8094084569790483,-1.9481401237717755,0.43022591096847435,-4.167532459126567
317,1.342793453537224,0.9936405841529167,0.4403308010243663,4.370012157801979
318,0.4933987491372227,-0.1233202176519439,-0.7017669447578685,0.03192420817793218
319,-1.229612878447647,-0.7019376107636132,2.581081397205936,-4.763536298855349
320,-0.6909323764267898,-0.9158340523549843,0.17176237195978958,-2.2528292511805788
321,1.0902881456629798,-0.3695901286964978,0.5211724748389058,3.202310095523461
322,0.6561510151976344,-1.029181141144125,-1.1615964972398154,0.28436505543843715
323,1.0467757189907128,1.299923711003518,1.2748090917050707,2.504985577404996
324,-0.0473491407476517,0.22244794392844666,0.2607117448911837,0.5905282931998472
325,-0.6163161185340812,-0.06499123523960207,1.0280424950170943,-2.078765371960749
326,-2.3546611209367523,-2.0124593964751845,0.8477828086697226,-2.9934913386884996
327,1.865802945175758,1.618030477059328,0.9114612886267779,3.8597655304054164
328,-1.396387462763582,-0.07439115251917305,-0.8119752593179013,-0.9737124698004223
329,0.8684660725171466,-0.0055171232745831605,1.8644363097642522,-0.4798080061998572
330,0.008259035775562473,-0.06105641358516861,1.5440143647081026,-0.643433966292243
331,0.5179051451466056,0.9112464880703803,-1.283417580298775,3.034268171794712
332,-1.5662447508911388,-0.3534846685781341,-1.437539845655387,-1.8351182329431805
333,-2.4455045468955037,-2.1061427060163083,0.9082916866975853,-3.4092863071852086
334,2.8542525142115056,1.1900088191836267,-0.4903626220156023,7.532002265686612
335,1.0475300971206538,0.20072815947918374,0.3007206554906314,0.20167464421164816
336,-0.5969430404789812,-0.2023692119765841,0.1061817591561308,-1.5090246806196321
337,-1.7028002184993882,-0.40935615059005265,-0.660027729295661,-1.009394624764706
338,-1.647280998698834,-1.164875300828797,-0.1819311749505963,-4.704761826599481
339,0.6670857466273549,1.3473931140480346,-0.690200775329726,4.041994825454987
340,0.8101148616208649,0.5623020993954055,2.7122982556631636,0.9007925648609701
341,-0.31477483088198377,0.9370396348978807,-0.49817886178354015,-0.0734730677384916
342,-1.095844899263856,-0.9607689616467208,-0.9810964793497762,-3.2428215273522643
343,2.201419769981258,0.5840061824697971,1.9887163350441648,3.208926564908283
344,0.6917437927630707,0.4087768355492267,-0.15121072194659407,2.0924330193936305
345,0.10296639503127358,-1.2942981860890768,-0.3385159168255532,0.16351069042480404
346,-0.2683146040396628,-0.238107060939508,0.6641167798487874,-1.0719609017682628
347,0.3059464107546316,0.6903136941038176,-0.6977523047427312,1.204790724245181
348,1.1822632286704848,0.39423744907322283,-0.5733261879342164,1.7767838095194304
349,2.016417368590271,1.0103522568991483,0.9561147330147998,5.096322779792995
350,3.6455330905515,3.0293980874764252,0.923538081094882,15.12169773095047
351,-0.4277603644441318,-0.781368994712387,-0.1587150376629308,0.19928161089434093
352,0.8787323091973476,0.41006024823888276,-0.6002192291806051,2.3312732076602813
353,-0.7567326177354861,-0.2724487304925395,-0.00804786883842941,0.5559058319036361
354,0.31718050176735635,1.3329152973246234,0.3133941735293905,2.4857501669253814
