,Y,Time,Group
209,0.237261851269156,-9.080126208140328,0
210,1.7141938945558626,8.468606824584704,0
211,0.5080293029093821,-8.375533902166698,0
212,2.590658352451304,8.430907364246703,0
213,2.217021661448101,-9.673691820012351,0
214,1.6168766008232307,5.336843067469243,0
215,0.6655084636774311,-7.57178886183244,1
216,-0.362599060969679,-8.330591148358728,0
217,2.261996220440115,5.781598950111647,0
218,1.5491270616644826,7.760866689713751,0
219,0.2989424803226671,-5.594522905451289,0
220,2.8140222199716347,-5.594280854792119,1
221,2.4758348799666345,2.5977592725995695,0
222,2.9040680783820907,2.894630181441187,0
223,0.7255882625056136,-8.30933834394487,0
224,2.9170142032799458,0.46532771417221674,0
225,0.4463626618286064,-6.381827341490565,0
226,-0.006451311517635894,-5.417231867262961,0
227,2.829298921395155,7.131472857253762,0
228,3.310795196541963,5.6772735771229215,0
229,3.7929225355434637,0.30877232059537896,0
230,2.02552018914069,-0.4948401893605574,0
231,2.5897414810730686,7.279661237535095,0
232,1.3153023197135738,1.5868953236615333,0
233,2.3101105304942657,3.290487348845687,0
234,3.035352193150792,4.030239849781372,0
235,1.520607310535349,1.9259704799740298,0
236,3.232190749971898,6.887314711411648,0
237,-0.7038218963422078,-3.0288126067400984,0
238,-0.10923202715799696,-4.997730433310384,0
239,2.2727428591835035,2.287649676852844,0
240,2.237524832401286,8.420918212027235,0
241,4.124944969173112,1.5196270811600137,0
242,3.116928597898364,-3.321443587124797,0
243,0.7933351446844468,-5.4242332107304,0
244,2.0496353129873905,-9.35180988265875,0
245,3.5650446136190013,-2.6954980126204138,1
246,2.82259366890567,9.146615729979914,0
247,1.201140074319714,-0.8934666194332088,0
248,4.695269297448794,6.041416774684006,0
249,2.590858624125793,4.356194364549069,0
250,1.9091689946550505,-7.263008654536353,0
251,2.2875481363542884,1.461482580709827,0
252,2.712099860878124,4.0327239573766,0
253,1.8667590294339087,4.987565537144512,0
254,1.9573397132913055,7.094707144625538,0
255,6.499659042012001,4.330994215216732,1
256,1.6402332155308117,4.860675644757988,0
257,4.242545707928679,1.9772567068923799,1
258,1.9273489162729596,-3.113764647282631,0
259,1.6755060934140433,-6.966676383089672,0
260,1.4090104396734429,-6.875561565967356,0
261,2.373597140386951,-5.120589377763574,0
262,2.6806495809957287,1.7096727176195827,0
263,-0.6054481274651282,-1.9478174605048775,0
264,6.322978960804116,5.043169113883966,1
265,3.341435545074586,-6.751785513260686,1
266,1.102385203135295,-1.8619161831563318,0
267,1.752113441841124,-7.940924564773477,1
268,2.04740257522248,3.9031302593896644,0
269,2.8942064089227166,5.576716905938595,0
270,2.8269769546804957,2.6097331288356926,0
271,1.687203204056646,-4.504871391041794,0
272,0.17844800302285024,-4.014214187770313,0
273,3.3578062604549057,-7.541559780096476,1
274,3.3652895759668717,-5.156319787105952,1
275,1.938523064255238,-6.316437926422895,0
276,1.7563514239188598,-2.418070274907958,1
277,4.113388185069907,9.28263906429217,0
278,3.862903397475086,2.3713757361519896,0
279,0.2125170425091758,6.2777199344310795,0
280,3.8258460154707925,7.915013017575635,1
281,1.9264833272304442,8.488834222797642,0
282,3.142744031330542,4.1551151586972335,0
283,2.606807431648048,-6.36621210685115,0
284,1.8224610191250425,0.39636044746453436,0
285,4.195476061226205,-5.326292742710253,1
286,1.6726438441754479,2.0504519114564737,0
287,0.18913337905552507,-8.962388227654772,0
288,-0.12645884030019405,-7.37830620123656,0
289,3.832626736445789,-2.481199698263479,1
290,1.4217487595373703,-0.35519090487177785,0
291,0.9915148238852032,9.82197766042686,0
292,0.6619571075599402,-4.764216261202623,0
293,2.1478471919995847,5.333720178487768,0
294,3.2304202579739503,-6.935571854818439,1
295,0.16975441049800932,-6.146732237044919,0
296,1.1902365710733924,-6.7997676715080395,0
297,-0.518852628197976,-9.903159311062824,0
298,1.7479334811153346,-8.98673906336645,0
299,2.532767120877938,0.012323474307194715,0
300,1.6257628644147413,-5.0245365724790965,1
301,1.893845476511681,-1.8891141341534823,0
302,1.130412210040648,-4.475923955985371,0
303,3.376272877237437,1.6293805747159507,0
304,2.0855184877490327,-7.378446579637526,1
305,0.7428570122849081,-1.0516383968806071,0
306,0.956861309679878,-0.9105351236292858,0
307,2.422214816575277,4.470737227646435,0
308,7.1780776374145585,2.161679174854882,1
309,1.8365482618645146,-5.567807227230707,0
310,2.762614044078441,5.844898839834656,0
311,3.0174554530590845,-1.2264729564347974,1
312,4.582833110433265,2.360019013871426,1
313,-0.6562621582256019,-3.0432277379746413,0
314,1.1525546454796993,2.2800723721151765,0
315,3.738725063460665,3.823883206508288,0
316,3.04860140211395,8.00426330873265,0
317,0.44856077994045385,-5.714293692382231,0
318,0.9054480414748178,-1.6822084799206376,0
319,4.914453996833313,-5.7387675647854985,1
320,0.8181664685825485,-9.844457967790214,0
321,1.4661965202071157,6.0613827218583936,0
322,5.507858617510481,-1.279843374815247,1
323,1.6735245716764122,8.86669582227973,0
324,2.0400582234200297,-2.7240900116143463,0
325,1.2389472410246236,7.3515546221849455,0
326,3.29352052949102,0.1929923206445352,0
327,1.9675204649442009,5.030288598129346,0
328,1.438495481201942,-9.38727082108218,0
329,2.708653418507326,5.028526870344901,0
330,4.915420562020852,-4.815399802431164,1
331,3.8194056957445173,-6.203927948138917,1
332,2.6313962626728222,6.647813840021595,0
333,2.3848126012229174,5.897552549703832,0
334,0.7687885247287403,-7.301964500339084,0
335,2.5893850190464898,9.008383290760491,0
336,1.4041177404639158,-1.2424502438434502,0
337,3.6018389117719813,4.606422136856414,0
338,1.3214147154985874,-2.977877400201683,0
339,1.73212258989546,-6.687974986703152,0
340,1.7136552067157582,-0.6276408332278933,1
341,4.207102578895128,6.197811846257309,0
342,3.8419073959891836,-2.8443317208817964,1
343,0.6396034275019433,0.7375118919125807,0
344,5.356688084747276,6.1511354771343605,1
345,4.374437773518114,3.5753749138847084,1
346,-0.1707877749177753,-1.2223840870756604,0
347,1.8928706174599048,-6.558290995497678,0
348,3.4036155325366177,2.179309395133197,0
349,4.211111146148899,1.6420905397152978,1
350,2.608454466739308,9.890693439051287,0
351,-0.4693563068714641,-4.921201662461677,0
352,1.1049524105634136,-4.626105366966817,0
353,7.58313101767666,2.896666954514009,1
354,3.6093524173653346,7.860107649406945,0
355,-2.2994169643031492,-1.0273455272220904,0
356,-0.1925197798684959,-3.528496870263462,0
357,1.2024665639115493,-2.58110408963633,0
358,2.6531678214646806,-3.092509537890507,0
359,2.385065431778825,7.888109605243642,0
360,1.9799926492477584,-7.757268502567394,0
361,6.568965777084884,8.170677187591508,1
362,2.9945565988215694,6.221087182902618,0
363,1.5080090870915142,-3.223339790266218,0
364,3.238556195582181,8.725025124853431,0
365,3.4699001233921614,7.319437970268563,0
366,-0.5730415756778799,0.2237134769932112,0
367,1.2027469022869894,-4.222031680035534,0
368,3.2461217267148323,7.420147681630269,0
369,3.5485335104162665,4.679895562647724,0
370,0.7493743164687292,6.618528063898282,0
371,1.6073852814339582,-0.09815379597575813,0
372,1.2788943625510965,-3.997104760451373,0
373,3.5210967088579412,6.777513443552756,0
374,0.8843027900016331,-3.5292598242549307,0
375,3.401264017724149,8.26623105203722,0
376,2.493242542730806,5.481271275745637,0
377,0.2809296819645668,-6.375912367630092,0
378,0.8197239936767904,5.776494200978952,0
379,2.6300527406790053,-0.36984200003046297,1
380,1.0738494148078974,-7.848856429370031,0
381,2.3149649510110453,-5.942217856920509,1
382,3.7049955380162602,-5.736030060093185,1
383,2.408424991556961,9.31361428292362,0
384,3.5380167179008084,5.023019207041845,0
385,2.582591137478647,-4.576305689551909,0
386,7.572903812830784,1.3959362160937605,1
387,1.2481408529719502,-8.531144010183871,0
388,0.7003579381220423,-3.51413122874761,0
389,0.1624900237853888,5.971634453062308,0
390,1.8152398759327202,6.600268406797188,0
391,6.0002544372274045,8.672853422531325,1
392,1.3340881769202764,-5.415714497387039,0
393,-0.24166199873437577,-0.7437613914512298,0
394,1.0897869669802644,-0.38703526624538753,0
395,5.420600840417468,2.5161170363601286,1
396,4.972235655074223,5.52905083590035,1
397,4.795778141173271,2.830018315454483,0
398,2.4623384389999665,0.556978892656609,0
399,3.3154735832584854,7.92242242913678,0
400,0.8475794908606612,-1.9459506997985763,0
401,1.0397760767775712,-9.675223320374274,0
402,1.0809748642784454,-1.1967733481838359,0
403,0.3807630062146532,-2.2722475325716562,0
404,2.0729048878453087,-2.661838731214365,0
405,1.3569737628933876,-8.681483164992148,0
406,1.3806257566278746,3.3393055090329753,0
407,3.142578324821136,5.363912588175552,0
408,0.11690878008077832,-9.015729534208914,0
409,1.18468372869544,-6.548667349163013,0
410,1.9594229261386853,2.3472862226992817,0
411,0.32338415195722525,-0.07558470671950701,0
412,2.8386896888558484,6.273419551008413,0
413,1.6977943449483033,-8.531846989323572,0
414,3.456423180005432,1.1655589657552596,0
415,2.560473036924765,-0.04204288960438873,1
416,2.006628807281068,-9.045627473754951,0
417,6.655269895165918,0.7857463810452447,1
418,-0.10511520511440309,-3.7292332755459583,0
419,2.194393504698615,0.7975288399363851,0
420,2.2359385315850364,-9.458509721467209,0
421,4.155206112170958,-4.541052257583162,1
422,1.79838763313708,9.270963433817393,0
423,3.453000760506666,-4.6031811395599,1
424,4.114595052048412,2.3626101849500394,1
425,1.8450227077866743,3.95559224789541,0
426,1.8890496400120729,-3.3818630936242506,0
427,1.2727335557492936,7.5328030185065735,0
428,0.0033222946664868136,-5.251734515450299,0
429,0.7962545302931057,-9.328369454563148,0
430,2.55881262265408,9.915976697864217,0
431,2.577560489007092,8.788145655058244,0
432,1.50445483269191,-7.04324358178412,0
433,2.12193053728154,-4.837472072741629,0
434,1.1305344170340252,-0.21694224343231916,0
435,2.0541834707231343,2.3872572514928248,0
436,1.938645222436778,-4.4112905897675825,1
437,2.2555718114832235,-3.717958105204289,0
438,3.6605206479753853,6.807230298043255,0
439,0.6018491514398185,-4.576481558999921,0
440,0.34836950344010553,9.237995075742575,0
441,4.021539659429147,2.4074300041182557,0
442,1.9007366142261948,-8.364823357297336,0
443,3.454034241059025,1.4292233816841176,1
444,3.216952076136324,7.209579517199064,0
445,3.4025744546854755,9.563249687633764,0
446,2.9710358715571554,5.680589219074168,0
447,5.3706501581332855,-9.30830753531673,1
448,3.3495250845579925,-9.326925939729938,1
449,-0.05543206331439654,-0.6597123877272679,0
450,0.28660298294491315,-3.6322846856618103,0
451,3.021111702284172,-1.7465900639347787,0
452,2.3134822259657017,4.650988364490914,0
453,4.323996219184229,1.1518435480329021,0
454,3.5465842151088016,1.3909505643571958,0
455,3.4656955029656853,-5.123379463262349,1
456,1.7735791510800305,-5.644077098419851,0
457,1.6550101841823113,1.1251215237424184,0
458,3.6258340123397623,5.0009133359915765,0
459,1.348796786244962,-0.4793679793916006,0
460,-0.23789343000592256,-3.17502122048346,0
461,1.730917409768739,-4.475550002565809,0
462,2.130440420181571,0.4153178981600032,0
463,5.240953849883106,2.1268502853926243,1
464,4.168654014928327,5.031965804509145,0
465,0.5081661346499722,-6.995519060818172,0
466,0.14133322128895276,-2.0474428852751325,0
467,2.9550611935415674,0.7831166123137727,0
468,5.584156939243794,2.130188241262573,1
469,2.758624183030821,2.2149794948981327,0
470,2.789670265472835,-7.881665246168115,1
471,2.802783134109056,-9.496774511374204,0
472,0.30009474562043303,9.848924760361609,0
473,3.3806713500446395,-0.5917011181862701,1
474,1.9782587884781972,-2.609330749457241,0
475,2.5219208566996203,2.124372951479181,0
476,3.2699279500515246,0.9146466474431403,0
477,5.608768910645049,7.787456802781879,1
478,2.6224544013216886,-3.850377346871408,0
479,2.0011993696388144,3.609817607352179,0
480,1.700440203938959,5.576945415423626,0
481,5.481784375585981,3.723192552605493,1
482,1.4091759928450367,-7.140639197240713,0
483,0.6569279619217977,-1.3525119322621837,0
484,1.3105626984638161,-5.689603120027589,0
485,6.383761459146377,7.4642071361143465,1
486,2.687891090890211,0.44237643756167344,0
487,2.9733238286606287,9.926168239714201,0
488,5.247244062008374,1.5514723088830333,1
489,1.0847534843777733,-5.753980984784148,0
490,1.168781697376054,-0.43578734472507996,0
491,1.4535600979825056,6.7761330565321245,0
492,4.932104503659288,2.335236055473235,1
493,1.7970774079304441,2.4290318447732044,0
494,2.2564835385108246,1.6936018712205136,0
495,1.653231149886632,5.588259429382179,0
496,0.6808901204630362,-8.377618593607155,0
497,0.4668107565955829,-3.5968096312188518,0
498,-0.3308649429799735,-4.62902178478048,0
499,1.7162538365201774,-6.323805617564602,0
500,1.7423080297555393,-0.41067228172402714,0
501,3.2867756599672115,-5.449217154208101,1
502,1.7849949004293206,9.509577544753952,0
503,2.368632401331051,0.0596001837458342,0
504,2.2141506650210703,-6.285899347412077,0
505,2.163840319552933,2.2639569087090408,0
506,3.0447950724595305,-5.548689116712042,1
507,1.9014487488276397,-1.3453370108474942,1
508,1.1568931556314028,1.4385872917271136,0
509,2.4959472035431025,2.6416700621127376,0
510,2.864432644374944,1.1801277200480804,0
511,2.0681760739512596,5.034391597981569,0
512,1.8910170759379457,-4.5631535108429455,1
513,1.0606644808368346,-7.22366270375435,0
514,0.8369116676842898,-1.8763524732454684,0
515,1.2540529457991774,-8.734829276955274,0
516,0.6314744267336632,-7.721890132182261,0
517,2.7454334931708972,6.41569181464072,0
518,1.0672668681728317,-2.966170330145519,0
519,0.8838829263797058,-8.629042108438252,0
520,3.4590683761361616,4.268111402444623,0
521,1.421661449980661,-2.796879548225551,0
522,-0.7385850270275924,-2.6775850063553275,0
523,2.577970902227405,4.662755054683032,0
524,2.4448460386065705,6.886786118564281,0
525,-1.1614208966469008,-6.546340781465394,0
526,3.563849035864208,1.6768477017883505,0
527,1.0663415028407885,3.41441052058941,0
528,2.767512372499883,3.159485438080914,0
529,3.283395277448516,-8.798382401298316,1
530,0.09764732524953568,-3.7948875639346147,0
531,1.382645921678895,-7.673115142383549,0
532,0.7965003640726869,-5.567678500948981,0
533,2.5648476827264552,8.357070168742439,0
534,1.0946676366528512,-1.61529108935426,0
535,0.24615822870972748,-6.889709265866375,0
536,0.5105851166454969,-6.802590627734548,0
537,0.9591084569551479,-8.647142749817396,0
538,0.93826462357697,5.0860775056756165,0
539,-1.3361233609830445,-3.9982590629962322,0
540,5.355418192233966,5.88407376238678,0
541,-0.4206854655698171,-0.5773157709333372,0
542,2.1356793523954187,8.842265132219534,0
543,2.6865964698880207,3.644138969625212,0
544,3.9521960496380864,1.4139278298426188,1
545,2.3217623641349934,-8.781040831724374,0
546,2.605960812825897,3.0358090020506285,0
547,2.2902678493972957,6.8419402457353655,0
548,-0.9030445165432059,-1.8048486565326378,0
549,0.9389469439327429,9.06066574514156,0
550,1.6875422818007246,-4.375125046975086,0
551,2.946192551064202,1.8166232604284254,0
552,2.2107776969299016,8.703297675769004,0
553,0.25451948572026906,-1.389179366599322,0
554,1.1322091734320952,-4.724392617317887,0
555,0.40532745915053836,-4.7097007499646075,0
556,1.3259732720194104,-9.003003474221343,0
557,1.4417753484584734,3.539857245480766,0
558,3.1584421865866026,-8.143359205227597,1
559,2.2589195342415946,-2.2574989637353244,1
560,0.6416140550533339,-8.597868981501586,0
561,1.3576061329889777,-4.051839623025861,0
562,1.9041514961879864,2.5362510294163165,0
563,0.5668402723810484,-1.3065669303076692,0
564,1.3606473140712658,-8.187456413601126,0
565,1.51275143886555,-5.13843429139154,1
566,0.474047435835364,-5.473015746391237,0
567,2.3116953945206222,3.642146497989474,0
568,6.434551067813855,2.0309361829103167,1
569,4.225282325058768,-4.864583327285459,1
570,1.4698635564246603,2.0497551648274186,0
571,1.4726080637935897,-7.287758713853902,0
572,3.211079616003748,4.442569486659071,0
573,1.5624377774673857,-3.011253898785265,0
574,1.3580382373342244,-3.757569581587976,0
575,3.9111748198371945,8.0165751765267,0
576,1.5803706547050687,2.2887505900644083,0
577,-0.20972870294680157,-7.994347688723766,0
578,5.2170047491242535,8.092380142525045,1
579,5.568819984498088,6.369220144501597,1
580,5.449498983412941,2.4211869359004474,1
581,5.111676465170111,1.8724411718585756,1
582,0.8322688019003857,-1.0945800331543776,0
583,2.97644505637575,-1.6083587657986413,1
584,1.1134392392656518,4.465804868834356,0
585,6.014765097792214,3.549073768727089,1
586,1.291128527382327,7.358457670584276,0
587,3.800312900610288,-8.587865115719458,1
588,2.610598793774833,-7.294930242792552,0
589,3.1387477149257093,-4.793534885811283,1
590,1.4829209385418056,7.39672208520912,0
591,0.3861672703613396,-3.171276959627196,0
592,2.3337710237307685,-5.4757014976711,1
593,1.0532995885669507,-4.803557168094878,0
594,3.8674781698827787,4.687485139790935,0
595,1.2705245966194831,-9.448150539271307,0
596,0.49856211448083165,-5.560188990227566,0
597,2.469222517732984,1.4499597307355785,0
598,1.7972700490871545,-6.278434634115393,0
599,2.2642683901908285,1.3514349186314654,0
600,1.2958685577505475,-0.6671700863309145,0
601,3.672802564354114,-5.130097295873122,1
602,3.438830401871029,4.787027403441964,0
603,1.3741328756219968,-6.859692664520727,1
604,1.1658235659739489,3.0710153539878586,0
605,2.302708606815787,-0.5876536150631466,1
606,1.3634619580190734,-4.591795664673299,0
607,1.6435676511988428,0.9233792843262876,0
608,-0.28687343098346685,-9.879020877751124,0
609,2.539523753915643,-9.826124768257301,1
610,2.7149949836610756,1.0310192086450893,0
611,5.557231100515511,8.974005540473073,1
612,2.250752146950616,1.646006867202658,0
613,1.8183065342672284,-9.05623110233986,0
614,3.042773674079716,7.109113349284353,0
615,0.5927085875768838,-1.1961819640878328,0
616,-1.5034324819134866,-6.524562529521569,0
617,2.5669394423314738,8.154099217241317,0
618,3.3147816867043036,9.760817207770085,0
619,1.9247615549758543,9.971897039931974,0
620,2.0220803054498506,-0.5225089869737083,0
621,1.6299871902450034,-2.38187884085046,0
622,4.033993568582629,2.149244054801084,0
623,1.2557474295623954,-8.654109279212943,0
624,1.2331498914411285,-2.8363955701092802,0
625,3.1508045107778058,6.166810181368806,1
626,2.929560798918685,5.107128796839911,0
627,1.0708481962323275,-1.9557797895614843,0
628,-0.615698863094496,-9.383272988257506,0
629,1.9050559994330845,9.542659032189388,0
630,3.5830828144558966,5.416899276754171,0
631,4.285490081019101,5.70849996925199,1
632,1.67651897497398,-4.684285929863816,1
633,3.096808584758242,-5.521121996311329,1
634,1.1088040747366668,-8.720420504119819,0
635,1.5185361917085975,3.4870932792001597,0
636,2.079717883464448,-4.619744113702566,0
637,2.372222104134199,-8.851440474044932,0
638,1.0240204182993753,-5.153876975869405,0
639,-0.10514254207622464,-2.1264986849313345,0
640,4.872071713390678,2.94693608524042,0
641,2.9066896381424563,-1.1193789815345276,1
642,2.383478100415989,8.775466910781585,0
643,1.7008698677062621,-5.9682525386626795,0
644,0.8611697740975464,-5.496492841633134,0
645,1.6130581165753455,-9.294994235295961,0
646,1.855290133646349,-3.148915371324705,0
647,0.5765699911778784,-0.4685715185933752,0
