,Z,X,Y
55,0.16130951788499626,0,-0.24196427682749438
56,0.6531083254653984,1,0.8734458372673007
57,0.2532916025397821,1,1.073354198730109
58,0.4663107728563063,1,0.9668446135718468
59,0.24442559200160274,0,-0.3666383880024041
60,0.15896958364551972,0,-0.23845437546827958
61,0.11037514116430513,0,-0.1655627117464577
62,0.6563295894652734,1,0.8718352052673632
63,0.1381829513486138,0,-0.2072744270229207
64,0.1965823616800535,0,-0.29487354252008025
65,0.3687251706609641,0,-0.5530877559914462
66,0.8209932298479351,1,0.7895033850760323
67,0.09710127579306127,1,1.1514493621034694
68,0.8379449074988039,0,-1.2569173612482059
69,0.09609840789396307,0,-0.1441476118409446
70,0.9764594650133958,1,0.7117702674933022
71,0.4686512016477016,1,0.9656743991761492
72,0.9767610881903371,1,0.7116194559048313
73,0.604845519745046,1,0.897577240127477
74,0.7392635793983017,1,0.8303682103008491
75,0.039187792254320675,0,-0.05878168838148101
76,0.2828069625764096,0,-0.4242104438646144
77,0.1201965612131689,1,1.1399017193934156
78,0.29614019752214493,0,-0.4442102962832174
79,0.11872771895424405,0,-0.17809157843136608
80,0.317983179393976,0,-0.47697476909096403
81,0.41426299451466997,1,0.992868502742665
82,0.06414749634878436,0,-0.09622124452317654
83,0.6924721193700198,0,-1.0387081790550297
84,0.5666014542065752,0,-0.8499021813098627
85,0.2653894909394454,0,-0.3980842364091681
86,0.5232480534666997,1,0.9383759732666501
87,0.09394051075844168,0,-0.1409107661376625
88,0.5759464955561793,0,-0.8639197433342689
89,0.9292961975762141,1,0.7353519012118929
90,0.31856895245132366,0,-0.4778534286769855
91,0.6674103799636817,1,0.8662948100181591
92,0.13179786240439217,0,-0.19769679360658826
93,0.7163272041185655,0,-1.0744908061778484
94,0.2894060929472011,0,-0.43410913942080165
95,0.18319136200711683,0,-0.27478704301067525
96,0.5865129348100832,1,0.9067435325949583
97,0.020107546187493552,0,-0.03016131928124033
98,0.8289400292173631,1,0.7855299853913184
99,0.004695476192547066,0,-0.007043214288820598
100,0.6778165367962301,1,0.8610917316018849
101,0.27000797319216485,1,1.0649960134039174
102,0.7351940221225949,1,0.8324029889387025
103,0.9621885451174382,1,0.7189057274412808
104,0.24875314351995803,1,1.075623428240021
105,0.5761573344178369,0,-0.8642360016267554
106,0.592041931271839,1,0.9039790343640804
107,0.5722519057908734,1,0.9138740471045633
108,0.2230816326406183,0,-0.33462244896092747
109,0.952749011516985,1,0.7236254942415075
110,0.44712537861762736,0,-0.6706880679264411
111,0.8464086724711278,1,0.7767956637644361
112,0.6994792753175043,1,0.8502603623412477
113,0.29743695085513366,0,-0.4461554262827005
114,0.8137978197024772,1,0.7931010901487613
115,0.39650574084698464,0,-0.594758611270477
116,0.8811031971111616,1,0.7594484014444192
117,0.5812728726358587,1,0.9093635636820706
118,0.8817353618548528,0,-1.3226030427822792
119,0.6925315900777659,0,-1.0387973851166488
120,0.7252542798196405,1,0.8373728600901796
121,0.5013243819267023,0,-0.7519865728900534
122,0.9560836347232239,0,-1.4341254520848359
123,0.6439901992296374,1,0.8780049003851812
124,0.4238550485581797,1,0.9880724757209102
125,0.6063932141279244,0,-0.9095898211918865
126,0.019193198309333526,1,1.1904034008453332
127,0.30157481667454933,0,-0.452362225011824
128,0.660173537492685,1,0.8699132312536574
129,0.29007760721044407,0,-0.4351164108156661
130,0.6180154289988415,1,0.8909922855005792
131,0.42876870094576613,0,-0.6431530514186492
132,0.13547406422245023,1,1.1322629678887748
133,0.29828232595603077,0,-0.44742348893404615
134,0.5699649107012649,0,-0.8549473660518974
135,0.5908727612481732,1,0.9045636193759133
136,0.5743252488495788,0,-0.8614878732743683
137,0.6532008198571336,0,-0.9798012297857004
138,0.6521032700016889,1,0.8739483649991555
139,0.43141843543397396,1,0.984290782283013
140,0.896546595851063,1,0.7517267020744685
141,0.36756187004789653,0,-0.5513428050718447
142,0.4358649252656268,0,-0.6537973878984402
143,0.8919233550156721,1,0.754038322492164
144,0.8061939890460857,1,0.7969030054769571
145,0.7038885835403663,1,0.8480557082298168
146,0.10022688731230112,0,-0.15034033096845167
147,0.9194826137446735,1,0.7402586931276632
148,0.7142412995491114,1,0.8428793502254441
149,0.9988470065678665,1,0.7005764967160668
150,0.14944830465799375,0,-0.22417245698699062
151,0.8681260573682142,1,0.7659369713158929
152,0.16249293467637482,0,-0.24373940201456223
153,0.6155595642838442,1,0.8922202178580779
154,0.12381998284944151,0,-0.18572997427416227
155,0.8480082293222344,0,-1.2720123439833517
156,0.8073189587250107,1,0.7963405206374947
157,0.5691007386145933,0,-0.85365110792189
158,0.40718329722599966,0,-0.6107749458389995
159,0.06916699545513805,0,-0.10375049318270707
160,0.6974287731445636,0,-1.0461431597168454
161,0.45354268267806885,0,-0.6803140240171033
162,0.7220555994703479,1,0.8389722002648261
163,0.8663823259286292,0,-1.2995734888929438
164,0.9755215050028858,1,0.712239247498557
165,0.855803342392611,1,0.7720983288036944
166,0.011714084185001972,0,-0.017571126277502958
167,0.3599780644783639,0,-0.5399670967175458
168,0.729990562424058,0,-1.094985843636087
169,0.17162967726144052,1,1.1141851613692797
170,0.5210366062041293,1,0.9394816968979353
171,0.05433798833925363,0,-0.08150698250888044
172,0.19999652489640007,0,-0.2999947873446001
173,0.01852179446061397,0,-0.027782691690920958
174,0.7936977033574206,0,-1.190546555036131
175,0.22392468806038013,0,-0.3358870320905702
176,0.3453516806969027,0,-0.518027521045354
177,0.9280812934655909,1,0.7359593532672046
178,0.7044144019235328,0,-1.0566216028852993
179,0.03183892953130785,0,-0.04775839429696177
180,0.16469415649791275,0,-0.24704123474686912
181,0.6214784014997635,0,-0.9322176022496453
182,0.5772285886041676,0,-0.8658428829062514
183,0.23789282137450862,0,-0.35683923206176293
184,0.9342139979247938,1,0.732893001037603
185,0.613965955965896,1,0.893017022017052
186,0.5356328030249583,0,-0.8034492045374375
187,0.589909976354571,0,-0.8848649645318565
188,0.7301220295167696,0,-1.0951830442751544
189,0.31194499547960186,1,1.044027502260199
190,0.3982210622160919,1,1.000889468891954
191,0.20984374897512215,1,1.0950781255124389
192,0.18619300588033616,0,-0.27928950882050424
193,0.9443723899839336,1,0.7278138050080332
194,0.7395507950492876,1,0.8302246024753562
195,0.4904588086175671,1,0.9547705956912164
196,0.22741462797332324,0,-0.34112194195998485
197,0.25435648177039294,0,-0.3815347226555894
198,0.05802916032387562,0,-0.08704374048581343
199,0.4344166255581208,0,-0.6516249383371812
200,0.3117958819941026,0,-0.46769382299115386
201,0.6963434888154595,0,-1.0445152332231893
202,0.3777518392924809,1,1.0111240803537593
203,0.1796036775596348,1,1.1101981612201826
204,0.02467872839133123,0,-0.03701809258699684
205,0.06724963146324858,0,-0.10087444719487287
206,0.6793927734985673,1,0.8603036132507164
207,0.4536968445560453,1,0.9731515777219774
208,0.5365792111087222,1,0.9317103944456389
209,0.8966712930403421,1,0.751664353479829
210,0.9903389473967044,1,0.7048305263016479
211,0.21689698439847394,1,1.0915515078007632
212,0.6630782031001008,0,-0.9946173046501512
213,0.26332237673715064,0,-0.39498356510572596
214,0.02065099946572868,0,-0.03097649919859302
215,0.7583786538361414,1,0.8208106730819291
216,0.32001715082246784,0,-0.48002572623370177
217,0.38346389417189797,0,-0.575195841257847
218,0.5883171135536057,0,-0.8824756703304086
219,0.8310484552361904,1,0.7844757723819048
220,0.6289818435911487,0,-0.9434727653867231
221,0.8726506554473953,0,-1.308975983171093
222,0.27354203481563577,1,1.063228982592182
223,0.7980468339125637,1,0.8009765830437181
224,0.1856359443059522,1,1.1071820278470237
225,0.9527916569719446,1,0.7236041715140278
226,0.6874882763878153,1,0.8562558618060924
227,0.21550767711355845,0,-0.3232615156703377
228,0.9473705904889242,1,0.7263147047555378
229,0.7308558067701578,1,0.834572096614921
230,0.25394164259502583,0,-0.38091246389253874
231,0.21331197736748198,0,-0.31996796605122296
232,0.5182007139306632,1,0.9408996430346683
233,0.025662718054531575,0,-0.03849407708179736
234,0.2074700754411094,0,-0.3112051131616641
235,0.42468546875150626,0,-0.6370282031272594
236,0.37416998033422555,1,1.0129150098328872
237,0.4635754243648107,0,-0.695363136547216
238,0.2776287062947319,0,-0.41644305944209786
239,0.5867843464581688,1,0.9066078267709156
240,0.8638556059232314,1,0.7680721970383844
241,0.11753185596203308,0,-0.17629778394304962
242,0.5173791071541142,0,-0.7760686607311713
243,0.1320681063451533,0,-0.19810215951772997
244,0.7168596811925937,0,-1.0752895217888905
245,0.39605970280729375,0,-0.5940895542109406
246,0.565421311858509,0,-0.8481319677877635
247,0.18327983621407862,0,-0.2749197543211179
248,0.14484775934337724,1,1.1275761203283112
249,0.48805628064895457,0,-0.7320844209734318
250,0.3556127378499556,1,1.0221936310750221
251,0.940431945252813,1,0.7297840273735935
252,0.7653252538069653,1,0.8173373730965174
253,0.7486636198505473,0,-1.122995429775821
254,0.9037197397459334,1,0.7481401301270333
255,0.08342243544201855,0,-0.12513365316302782
256,0.5521924699224066,1,0.9239037650387967
257,0.5844760689557689,0,-0.8767141034336533
258,0.961936378547229,1,0.7190318107263853
259,0.29214752679254885,1,1.0539262366037256
260,0.24082877991544682,0,-0.36124316987317023
261,0.10029394226549782,0,-0.15044091339824672
262,0.016429629591474204,0,-0.024644444387211306
263,0.9295293167921905,1,0.7352353416039046
264,0.66991654659091,0,-1.004874819886365
265,0.7851529120231378,0,-1.1777293680347065
266,0.2817301057539491,1,1.0591349471230256
267,0.5864101661863267,1,0.9067949169068367
268,0.06395526612098112,0,-0.09593289918147169
269,0.4856275959346229,1,0.9571862020326886
270,0.9774951397444468,1,0.7112524301277766
271,0.8765052453165908,1,0.7617473773417046
272,0.33815895183684563,1,1.0309205240815773
273,0.9615701545414985,1,0.7192149227292508
274,0.2317016264712045,1,1.0841491867643978
275,0.9493188224156814,1,0.7253405887921591
276,0.9413777047064986,1,0.7293111476467506
277,0.7992025873523917,1,0.8003987063238042
278,0.6304479368667911,0,-0.9456719053001867
279,0.874287966624947,1,0.7628560166875265
280,0.2930202845077967,0,-0.43953042676169507
281,0.8489435553129182,1,0.7755282223435408
282,0.6178766919175238,1,0.891061654041238
283,0.01323685775889949,0,-0.019855286638349234
284,0.34723351793221957,0,-0.5208502768983294
285,0.14814086094816503,1,1.1259295695259173
286,0.9818293898182532,1,0.7090853050908733
287,0.47837030703998806,0,-0.7175554605599821
288,0.4973913654986627,0,-0.746087048247994
289,0.6394725163987236,1,0.8802637418006382
290,0.3685846061296175,0,-0.5528769091944263
291,0.13690027168559893,1,1.1315498641572006
292,0.8221177331942455,0,-1.2331765997913684
293,0.18984791190275796,0,-0.28477186785413694
294,0.511318982546456,1,0.9443405087267719
295,0.22431702897473926,1,1.0878414855126302
296,0.09784448449403405,0,-0.14676672674105107
297,0.8621915174216833,1,0.7689042412891584
298,0.9729194890231303,0,-1.4593792335346953
299,0.9608346580630002,1,0.7195826709684999
300,0.906555499221179,1,0.7467222503894105
301,0.7740473326986388,1,0.8129763336506806
302,0.3331451520286419,0,-0.4997177280429629
303,0.08110138998799676,0,-0.12165208498199515
304,0.40724117141380733,1,0.9963794142930963
305,0.23223414217094274,1,1.0838829289145284
306,0.13248763475798297,0,-0.19873145213697446
307,0.05342718178682526,0,-0.08014077268023789
308,0.7255943642105788,0,-1.0883915463158682
309,0.011427458625031028,0,-0.017141187937546543
310,0.7705807485027762,1,0.8147096257486117
311,0.14694664540037505,0,-0.22041996810056258
312,0.07952208258675575,0,-0.11928312388013362
313,0.08960303423860538,0,-0.13440455135790808
314,0.6720478073539145,0,-1.0080717110308717
315,0.24536720985284477,0,-0.36805081477926715
316,0.42053946668009845,1,0.9897302666599507
317,0.5573687913239169,0,-0.8360531869858754
318,0.8605511738287938,1,0.769724413085603
319,0.7270442627113283,0,-1.0905663940669923
320,0.27032790523871464,0,-0.40549185785807196
321,0.1314827992911276,0,-0.1972241989366914
322,0.05537432042119794,0,-0.08306148063179691
323,0.3015986344809425,0,-0.4523979517214137
324,0.26211814923967824,1,1.068940925380161
325,0.45614056680047965,1,0.9719297165997601
326,0.6832813355476804,0,-1.0249220033215207
327,0.6956254456388572,1,0.8521872771805713
328,0.28351884658216664,0,-0.42527826987324996
329,0.3799269559001205,1,1.0100365220499397
330,0.18115096173690304,0,-0.27172644260535456
331,0.7885455123065187,1,0.8057272438467405
332,0.0568480764332403,1,1.1715759617833799
333,0.6969972417249873,1,0.8515013791375062
334,0.7786953959411034,1,0.8106523020294483
335,0.7774075618487531,1,0.8112962190756233
336,0.25942256434535493,1,1.0702887178273226
337,0.37381313793256143,0,-0.5607197068988421
338,0.587599635196389,1,0.9062001824018054
339,0.272821902424467,0,-0.40923285363670053
340,0.3708527992178887,0,-0.5562791988268331
341,0.19705428018563964,0,-0.29558142027845946
342,0.4598558837560074,1,0.9700720581219963
343,0.044612301254114084,0,-0.06691845188117113
344,0.799795884570618,1,0.800102057714691
345,0.07695644698663273,0,-0.1154346704799491
346,0.518835148831526,1,0.9405824255842369
347,0.3068100995451961,0,-0.46021514931779417
348,0.5775429488313755,1,0.9112285255843122
349,0.9594333408334251,1,0.7202833295832874
350,0.6455702444560039,1,0.877214877771998
351,0.03536243575549092,0,-0.053043653633236376
352,0.43040243950806123,0,-0.6456036592620918
353,0.5100168523182502,0,-0.7650252784773753
354,0.536177494703452,0,-0.804266242055178
355,0.6813925106038379,1,0.8593037446980811
356,0.2775960977317661,0,-0.4163941465976491
357,0.1288605654663202,0,-0.19329084819948028
358,0.39267567654709434,1,1.003662161726453
359,0.9564057227959488,1,0.7217971386020254
360,0.18713089175084474,0,-0.2806963376262671
361,0.903983954928237,1,0.7480080225358815
362,0.5438059500773263,1,0.9280970249613368
363,0.4569114216457658,1,0.971544289177117
364,0.8820414102298896,1,0.7589792948850552
365,0.45860396176858587,1,0.970698019115707
366,0.7241676366115433,0,-1.0862514549173148
367,0.399025321703102,0,-0.5985379825546531
368,0.9040443929009577,1,0.7479778035495211
369,0.6900250201912274,1,0.8549874899043862
370,0.6996220542505167,1,0.8501889728747416
371,0.3277204015571189,1,1.0361397992214405
372,0.7567786427368892,0,-1.1351679641053338
373,0.6360610554471413,1,0.8819694722764293
374,0.24002027337970955,0,-0.3600304100695643
375,0.16053882248525642,0,-0.24080823372788462
376,0.7963914745173317,1,0.8018042627413342
377,0.9591666030352225,1,0.7204166984823887
378,0.45813882726004285,0,-0.6872082408900643
379,0.5909841653236849,1,0.9045079173381575
380,0.8577226441935546,1,0.7711386779032225
381,0.45722345335385706,0,-0.6858351800307856
382,0.9518744768327362,1,0.7240627615836318
383,0.5757511620448724,1,0.9121244189775638
384,0.820767120701315,1,0.7896164396493424
385,0.9088437184127384,1,0.7455781407936307
386,0.8155238187685688,1,0.7922380906157155
387,0.15941446344895593,0,-0.2391216951734339
388,0.6288984390617004,1,0.8855507804691497
389,0.3984342586196771,0,-0.5976513879295156
390,0.0627129520233457,0,-0.09406942803501855
391,0.42403225188984195,0,-0.636048377834763
392,0.2586840668894077,0,-0.38802610033411156
393,0.8490383084285108,0,-1.2735574626427661
394,0.03330462654669619,0,-0.04995693982004429
395,0.9589827218634736,1,0.7205086390682632
396,0.3553688484719296,0,-0.5330532727078945
397,0.3567068904025429,1,1.0216465547987283
398,0.01632850268370789,0,-0.024492754025561836
399,0.18523232523618394,0,-0.2778484878542759
400,0.4012595008036087,0,-0.601889251205413
401,0.9292914173027139,1,0.7353542913486429
402,0.09961493022127133,0,-0.149422395331907
403,0.9453015334790795,1,0.7273492332604601
404,0.8694885305466322,0,-1.3042327958199484
405,0.4541623969075518,1,0.9729188015462241
406,0.32670088176826007,0,-0.4900513226523901
407,0.23274412927905685,0,-0.3491161939185853
408,0.6144647064768743,0,-0.9216970597153116
409,0.03307459147550562,0,-0.04961188721325843
410,0.015606064446828216,0,-0.023409096670242324
411,0.42879572249823783,1,0.985602138750881
412,0.0680740739747202,0,-0.10211111096208031
413,0.2519409882460929,0,-0.37791148236913935
414,0.22116091534608384,0,-0.33174137301912576
415,0.2531911937228519,0,-0.3797867905842779
416,0.13105523121525775,0,-0.19658284682288663
417,0.01203622289765427,0,-0.018054334346481404
418,0.11548429713874808,0,-0.17322644570812212
419,0.6184802595127479,0,-0.9277203892691218
420,0.9742562128180503,1,0.7128718935909748
421,0.9903450015608939,1,0.7048274992195531
422,0.4090540953730616,0,-0.6135811430595923
423,0.16295442604660537,0,-0.24443163906990806
424,0.6387617573665293,1,0.8806191213167353
425,0.49030534654873714,0,-0.7354580198231058
426,0.9894097772844315,1,0.7052951113577843
427,0.0653042071517802,1,1.1673478964241097
428,0.7832344383138131,1,0.8083827808430933
429,0.2883984973314939,1,1.055800751334253
430,0.241418620076574,0,-0.362127930114861
431,0.662504571532676,1,0.868747714233662
432,0.24606318499096447,0,-0.3690947774864467
433,0.6658591175591877,1,0.8670704412204061
434,0.5173085172022888,1,0.9413457413988556
435,0.4240889884358493,1,0.9879555057820754
436,0.554687808661419,1,0.9226560956692905
437,0.28705151991962974,1,1.0564742400401852
438,0.7065747062729789,0,-1.0598620594094683
439,0.414856869333564,1,0.992571565333218
440,0.36054556048589226,0,-0.5408183407288384
441,0.8286569145557378,1,0.7856715427221311
442,0.9249669119531921,1,0.7375165440234038
443,0.046007310887296926,0,-0.06901096633094539
444,0.2326269928297655,0,-0.34894048924464827
445,0.34851936949256324,0,-0.5227790542388449
446,0.8149664793702474,0,-1.222449719055371
447,0.9854914276432976,1,0.7072542861783511
448,0.9689717046703518,1,0.715514147664824
449,0.9049483455499269,1,0.7475258272250366
450,0.2965562650640299,1,1.0517218674679851
451,0.9920112434144741,1,0.7039943782927629
452,0.2494200410564512,1,1.0752899794717745
453,0.1059061548822322,1,1.1470469225588837
454,0.9509526110553941,1,0.7245236944723028
455,0.2334202554680963,0,-0.35013038320214446
456,0.6897682650777505,1,0.8551158674611247
457,0.05835635898058866,0,-0.087534538470883
458,0.7307090991274762,0,-1.0960636486912143
459,0.8817202123338397,1,0.7591398938330802
460,0.2724368954659625,1,1.0637815522670189
461,0.37905689607742854,1,1.0104715519612857
462,0.3742961833209161,0,-0.5614442749813742
463,0.7487882575401331,0,-1.1231823863101997
464,0.23780724253903884,1,1.0810963787304804
465,0.171853099047643,0,-0.2577796485714645
466,0.4492916486877381,0,-0.6739374730316071
467,0.3044684073773195,0,-0.45670261106597926
468,0.8391891222586524,1,0.7804054388706737
469,0.23774182601563876,1,1.0811290869921806
470,0.5023894574892614,1,0.9488052712553693
471,0.9425835996979304,1,0.7287082001510348
472,0.6339976977446607,1,0.8830011511276695
473,0.8672894054624648,0,-1.3009341081936971
474,0.9402096893547673,1,0.7298951553226163
475,0.7507648618863519,1,0.8246175690568239
476,0.6995750602247514,1,0.8502124698876242
477,0.9679655666042271,1,0.7160172166978864
478,0.9944007896476794,1,0.7027996051761602
479,0.45182168266975964,1,0.9740891586651201
480,0.07086977818420837,0,-0.10630466727631255
481,0.29279403144051885,0,-0.4391910471607783
482,0.15235470568773046,0,-0.2285320585315957
483,0.4174863747960118,1,0.991256812601994
484,0.13128932847325603,0,-0.19693399270988404
485,0.604117804020882,0,-0.906176706031323
486,0.3828080591578541,0,-0.5742120887367812
487,0.89538588428821,1,0.7523070578558949
488,0.9677946717985019,1,0.716102664100749
489,0.5468849016694222,1,0.9265575491652889
490,0.2748235698675966,0,-0.4122353548013949
491,0.5922304187618368,0,-0.8883456281427552
492,0.8967611582244098,1,0.751619420887795
493,0.4067333458357483,1,0.9966333270821258
494,0.5520782766919708,0,-0.8281174150379562
495,0.2716527676061459,0,-0.4074791514092188
496,0.455444149450027,0,-0.6831662241750405
497,0.40171353537959864,0,-0.602570303069398
498,0.24841346508297102,0,-0.37262019762445653
499,0.5058663838253084,1,0.9470668080873458
500,0.3103808259798114,0,-0.46557123896971714
501,0.37303486388074747,1,1.0134825680596262
502,0.5249704422542643,1,0.9375147788728678
503,0.7505950229289875,1,0.8247024885355061
504,0.3335074657912753,1,1.0332462671043623
505,0.9241587666207636,1,0.7379206166896182
506,0.8623185468359024,1,0.7688407265820488
507,0.04869029597552854,0,-0.07303544396329281
508,0.25364252425682277,1,1.0731787378715887
509,0.4461355126592019,1,0.976932243670399
510,0.10462788874247408,0,-0.15694183311371113
511,0.3484759890334971,0,-0.5227139835502457
512,0.7400975256176825,1,0.8299512371911586
513,0.6805144811428259,1,0.8597427594285869
514,0.6223844285660048,0,-0.9335766428490073
515,0.7105284027223456,1,0.8447357986388272
516,0.20492368695970176,0,-0.30738553043955263
517,0.3416981148647321,1,1.0291509425676337
518,0.6762424822774629,1,0.8618787588612684
519,0.8792347630313271,0,-1.3188521445469905
520,0.5436780538280952,0,-0.8155170807421428
521,0.2826996509455366,1,1.0586501745272316
522,0.03023525800598259,0,-0.045352887008973886
523,0.7103368289742134,0,-1.06550524346132
524,0.007884103508440377,0,-0.011826155262660565
525,0.3726790698209955,1,1.0136604650895022
526,0.5305372145627818,1,0.934731392718609
527,0.922111461767193,1,0.7389442691164034
528,0.08949454503290011,0,-0.13424181754935016
529,0.4059423219682837,1,0.997028839015858
530,0.024313199710157773,0,-0.03646979956523666
531,0.3426109843415903,1,1.0286945078292047
532,0.6222310588397949,0,-0.9333465882596923
533,0.2790679482285984,0,-0.41860192234289756
534,0.2097499496556351,0,-0.31462492448345264
535,0.11570323332709365,0,-0.17355484999064047
536,0.5771402440203418,0,-0.8657103660305128
537,0.695270005904686,0,-1.042905008857029
538,0.6719571405958223,0,-1.0079357108937335
539,0.9488610207205074,1,0.7255694896397463
540,0.0027032138935026984,0,-0.0040548208402540475
541,0.647196653894036,0,-0.9707949808410541
542,0.6003922370976396,1,0.8998038814511802
543,0.5887396099702882,1,0.9056301950148559
544,0.9627703198402424,1,0.7186148400798786
545,0.016871673370039697,0,-0.025307510055059546
546,0.6964824307014501,0,-1.0447236460521752
547,0.8136786497018634,1,0.7931606751490682
548,0.5098071966215841,1,0.9450964016892079
549,0.33396486959680916,1,1.0330175652015954
550,0.7908401632274049,0,-1.1862602448411073
551,0.09724292563242465,1,1.1513785371837875
552,0.44203563772992527,1,0.9789821811350373
553,0.5199523745708382,1,0.9400238127145809
554,0.6939564109345475,1,0.8530217945327263
555,0.09088573203240946,0,-0.1363285980486142
556,0.22775950153786095,0,-0.34163925230679143
557,0.41030156269012563,0,-0.6154523440351884
558,0.6232946730201306,0,-0.9349420095301959
559,0.8869607812174175,0,-1.3304411718261262
560,0.6188261682413765,0,-0.9282392523620647
561,0.13346147093493443,0,-0.20019220640240165
562,0.9805801327872824,1,0.7097099336063587
563,0.8717857347554929,1,0.7641071326222535
564,0.502720761145324,0,-0.754081141717986
565,0.922347981796633,1,0.7388260091016835
566,0.5413807937571358,1,0.9293096031214321
567,0.9233060678891631,1,0.7383469660554183
568,0.8298973686033432,1,0.7850513156983284
569,0.9682864102942973,1,0.7158567948528513
570,0.9197828107781584,1,0.7401085946109208
571,0.03603381742856948,0,-0.05405072614285422
572,0.17477200416093996,0,-0.26215800624140995
573,0.38913467710118577,0,-0.5837020156517787
574,0.9521426972954208,1,0.7239286513522896
575,0.3000289194759296,0,-0.45004337921389437
576,0.16046764388760104,0,-0.24070146583140156
577,0.8863046660865599,1,0.7568476669567201
578,0.4463944154832029,1,0.9768027922583985
579,0.9078755943543261,1,0.7460622028228369
580,0.16023046632014326,0,-0.2403456994802149
581,0.6611175115080995,0,-0.9916762672621493
582,0.4402637528294918,1,0.9798681235852541
583,0.0764867690302854,1,1.1617566154848573
584,0.6964631446525006,0,-1.0446947169787508
585,0.2473987555391537,0,-0.37109813330873054
586,0.039615522579517726,0,-0.05942328386927659
587,0.05994429824957326,0,-0.08991644737435989
588,0.06107853706678734,1,1.1694607314666063
589,0.9077329574850395,1,0.7461335212574802
590,0.739883917829101,0,-1.1098258767436515
591,0.8980623572137351,1,0.7509688213931324
592,0.6725823112965214,1,0.8637088443517392
593,0.5289399290308832,1,0.9355300354845584
594,0.30444636434737826,0,-0.4566695465210674
595,0.9979622513286734,1,0.7010188743356633
596,0.36218905893938935,0,-0.5432835884090841
597,0.47064894921390954,1,0.9646755253930451
598,0.37824517492346177,1,1.0108774125382691
599,0.9795269293354586,1,0.7102365353322707
600,0.17465838539500578,1,1.112670807302497
601,0.32798800090807967,0,-0.4919820013621195
602,0.6803486660150015,1,0.8598256669924993
603,0.06320761833863064,1,1.1683961908306846
604,0.607249374011541,0,-0.9108740610173115
605,0.4776465028764161,0,-0.7164697543146241
606,0.2839999767621011,0,-0.42599996514315164
607,0.238413280924058,0,-0.357619921386087
608,0.5145127432987567,0,-0.7717691149481352
609,0.36792758053704133,1,1.0160362097314795
610,0.45651989126265535,1,0.9717400543686723
611,0.3374773817642399,0,-0.5062160726463598
612,0.9704936935959776,1,0.714753153202011
613,0.13343943174560402,0,-0.20015914761840603
614,0.0968039531783742,0,-0.1452059297675613
615,0.34339172879091606,1,1.028304135604542
616,0.5910269008704913,0,-0.8865403513057368
617,0.6591764718500283,1,0.8704117640749859
618,0.39725674716804205,0,-0.595885120752063
619,0.9992779939221711,1,0.7003610030389144
620,0.3518929961930426,0,-0.5278394942895639
621,0.7214066679599525,1,0.8392966660200236
622,0.6375826945307929,1,0.8812086527346036
623,0.8130538632474607,1,0.7934730683762696
624,0.97622566345382,1,0.7118871682730901
625,0.8897936564455402,0,-1.3346904846683103
