,city,time,X,y
225,8,9,0.7811981017099934,5.638157278926346
226,8,10,1.4944845444913688,4.69215186019528
227,8,11,-2.0699850250135325,-1.9012510819367354
228,9,0,0.42625873077810095,1.3516256013963195
229,9,1,0.6769080350302455,4.312500301544861
230,9,2,-0.637437025552229,2.469142457674998
231,9,3,-0.39727181432879766,5.963805107292128
232,9,4,-0.13288057758695562,5.8320379838820955
233,9,5,-0.2977908794017283,7.267144169816542
234,9,6,-0.3090129690471222,5.772911637914906
235,9,7,-1.6760038063299767,4.371663985722317
236,9,8,1.15233156478312,8.593735283195574
237,9,9,1.079618592036821,6.101122083939457
238,9,10,-0.8133642592042029,3.8708288254206105
239,9,11,-1.466424327802514,0.8969432865031288
240,0,0,0.5210648764527586,6.095450500740563
241,0,1,-0.5757879698130661,6.722618008372074
242,0,2,0.14195316332077967,11.207592546267325
243,0,3,-0.3193284171450952,11.972772743704338
244,0,4,0.6915387510701866,13.294942204029303
245,0,5,0.6947491436560059,14.336428244728495
246,0,6,-0.7255973784635843,12.19165687948819
247,0,7,-1.3833639553950554,11.144119766239143
248,0,8,-1.582938397335082,11.301119128281659
249,0,9,0.6103793791072052,10.964780054317192
250,0,10,-1.188859257784029,9.282714562889568
251,0,11,-0.5068163542986875,7.747309230178137
252,1,0,-0.5963140384505081,0.48189884154149065
253,1,1,-0.05256729626954629,3.052861491942837
254,1,2,-1.936279805846507,1.6543953413711825
255,1,3,0.18877859679382855,5.1576005368766165
256,1,4,0.5238910238342056,7.903137901811136
257,1,5,0.08842208704466141,9.237538330158076
258,1,6,-0.3108861716984717,7.0781665554724285
259,1,7,0.09740016626878341,7.578677373470306
260,1,8,0.3990463456401302,6.845232648105758
261,1,9,-2.77259275642665,1.824265152410807
262,1,10,1.9559123082506942,8.333997055212299
263,1,11,0.39009332268792646,3.648859710129773
264,2,0,-0.65240858238702,2.4825350217904254
265,2,1,-0.3909533751876011,5.565119747138135
266,2,2,0.49374177734918845,7.070893165961028
267,2,3,-0.11610393903436653,8.49329265494828
268,2,4,-2.0306844677814944,7.02258036534547
269,2,5,2.0644928613593194,14.204973103474755
270,2,6,-0.11054065723247261,9.6587589432973
271,2,7,1.0201727117157997,12.646141577136703
272,2,8,-0.6920498477843912,9.244620384561221
273,2,9,1.5363770542457977,9.723304877420587
274,2,10,0.28634368889227957,6.459862291501559
275,2,11,0.6088438344754508,6.356587383615046
276,3,0,-1.0452533661469547,8.424628240180253
277,3,1,1.2111452896827009,12.541337057103211
278,3,2,0.6898181645347884,12.73097581928356
279,3,3,1.3018462295649984,16.96858532120189
280,3,4,-0.6280875596415789,13.641679278680142
281,3,5,-0.4810271184607877,11.754771176657242
282,3,6,2.303916697683942,18.736608469624436
283,3,7,-1.0600158227215473,13.726923010627711
284,3,8,-0.13594970067832082,14.318590233592788
285,3,9,1.1368913626026953,15.618621940941868
286,3,10,0.0977249677148556,12.376217972788467
287,3,11,0.5829536797532936,10.352940780124372
288,4,0,-0.3994490292628752,6.500354413485104
289,4,1,0.37005588784751875,8.91303333014819
290,4,2,-1.3065268517353166,7.911034105535851
291,4,3,1.658130679618188,13.194359630924877
292,4,4,-0.11816404512856976,13.078808318879995
293,4,5,-0.6801782039968504,12.381194133350554
294,4,6,0.6663830820319143,14.021641220967034
295,4,7,-0.4607197873885533,11.963147685119987
296,4,8,-1.3342584714027534,10.77875448180762
297,4,9,-1.3467175057975553,11.029350430016025
298,4,10,0.6937731526901325,9.840009307469487
299,4,11,-0.1595734381462669,9.441081657564695
300,5,0,-0.13370155966843916,-4.655375833026086
301,5,1,1.0777438059762627,-2.3437483221873645
302,5,2,-1.1268258087567435,-4.211719982471385
303,5,3,-0.7306777528648248,-1.417911642938173
304,5,4,-0.38487980918127546,1.0664116558488215
305,5,5,0.094351589317074,2.4588121317833913
306,5,6,-0.042171451290578935,1.0886497308807024
307,5,7,-0.2868871923899076,2.5109120166560723
308,5,8,-0.0616264020956474,2.754765707200324
309,5,9,-0.10730527629117469,0.8260171510141545
310,5,10,-0.7196043885517929,-2.2465874368081113
311,5,11,-0.8129929885540773,-2.1708484844930585
312,6,0,0.2745163577239395,4.967523902351605
313,6,1,-0.8909150829955279,5.164721790297317
314,6,2,-1.1573552591908536,4.7411904396778795
315,6,3,-0.3122922511256933,4.997360788139115
316,6,4,-0.1576670161638159,11.013977500673644
317,6,5,2.2567234972982093,11.40789384593307
318,6,6,-0.7047002758562337,8.707535184457786
319,6,7,0.9432607249694948,13.429323442109684
320,6,8,0.7471883342046318,10.58504626101701
321,6,9,-1.188944955203736,7.466182710854989
322,6,10,0.7732529774025997,6.791169900157879
323,6,11,-1.1838806401933177,2.080199088412008
324,7,0,-2.659172237996741,-5.126889982165458
325,7,1,0.6063195243593807,3.228133521116113
326,7,2,-1.7558905834377194,-0.25218082266134695
327,7,3,0.45093446180591484,3.776336538446582
328,7,4,-0.6840108977372166,3.8998554434816843
329,7,5,1.6595507961898721,8.799165912904614
330,7,6,1.068509399316009,5.55239506670985
331,7,7,-0.45338580385138766,3.337282800242108
332,7,8,-0.6878376110286823,2.907478829090152
333,7,9,-1.2140774030941206,3.1680934368801186
334,7,10,-0.4409226322925914,2.3013420776523867
335,7,11,-0.2803554951845091,2.9395246679362215
336,8,0,-0.3646935443916854,-0.023469997930643638
337,8,1,0.15670385527236397,1.6204185321979774
338,8,2,0.5785214977288784,5.053318010841186
339,8,3,0.349654456993174,4.823103291047408
340,8,4,-0.764143923906443,3.0693206877919925
341,8,5,-1.4377914738015785,3.9437455597018363
342,8,6,1.3645318481024713,6.9375957111183935
343,8,7,-0.6894491845499376,4.0958870485303285
344,8,8,-0.6522935999350191,5.269800222214556
345,8,9,-0.5211893123011109,3.204059138156703
346,8,10,-1.8430695501566485,-0.6472877864174987
347,8,11,-0.4779740040404867,0.2391592286628802
348,9,0,-0.47965581400794766,1.944700872330241
349,9,1,0.6203582983435125,3.8537241151853623
350,9,2,0.698457149107336,5.63654221789718
351,9,3,0.00377088908626934,5.637757601749264
352,9,4,0.9318483741143037,8.557425396598587
353,9,5,0.339964983801262,7.600185056413107
354,9,6,-0.01568211160255477,6.017034791377121
355,9,7,0.16092816829822298,6.829938651689117
356,9,8,-0.19065349358139935,5.756958059208285
357,9,9,-0.3948495140334503,6.793439121158469
358,9,10,-0.26773353689396645,5.386801077854916
359,9,11,-1.1280113314700069,2.3709697232816382
