,X2,Y2
284,83.83527107373058,1
285,76.83427529680006,0
286,79.54882147743186,1
287,79.30954512627056,0
288,75.14719557047408,1
289,80.8245812129655,1
290,84.99900270683736,1
291,78.98154449178837,0
292,63.03506320012113,0
293,67.23990952278729,0
294,89.80553861507687,1
295,78.09837335140408,0
296,74.83091796147968,1
297,70.5907247406282,1
298,95.47108296152656,1
299,58.41696090824138,1
300,79.25992595391665,1
301,69.04904815210625,1
302,77.20942281119926,1
303,83.38482174327167,0
304,96.37238112876138,1
305,82.22769098511296,1
306,64.68330252677269,1
307,96.40368250348116,1
308,91.69067177018968,1
309,100.0,1
310,91.10599363935329,1
311,71.12809166890077,1
312,84.53767174445653,1
313,91.4298659573826,1
314,87.23048629190522,0
315,82.28104195976387,1
316,89.79398001743986,1
317,73.67053064032332,0
318,89.36252307627365,1
319,80.86736995236932,1
320,74.23723169807417,1
321,82.5027173065501,1
322,77.86009850526648,1
323,98.73841507353443,1
324,84.93172291239813,1
325,70.66717615867228,1
326,70.38964622959197,1
327,86.39732507642798,1
328,96.87479789775088,1
329,57.254160640745795,0
330,74.23519078308897,0
331,91.29887765656814,1
332,71.89068062045445,1
333,86.43302872556053,1
334,89.47728728532834,1
335,87.61272782642979,1
336,86.05123994471528,1
337,95.67386632804325,1
338,91.26462272523996,1
339,76.30328077843438,0
340,63.98842610506272,1
341,86.00923400811868,1
342,69.37596239971512,1
343,84.48029242621223,1
344,100.0,1
345,77.48485281519584,1
346,87.55972905025226,1
347,87.05948455971848,1
348,97.78148342894437,1
349,88.72721957748546,1
350,72.21663007311763,0
351,66.28100667438618,1
352,87.47783764043479,1
353,67.23934562659421,0
354,79.26917695331213,1
355,100.0,1
356,74.56452927415245,0
357,59.680665958112186,0
358,54.90816572675753,0
359,72.54142420437393,1
360,72.0278459007929,1
361,85.24539582812059,1
362,76.65237776853787,1
363,75.02583304374274,1
364,80.58246078072284,1
365,72.90251607626026,0
366,65.86173438140064,0
367,74.91457804444843,1
368,59.91995491642702,1
369,79.71644328378007,1
370,90.44473541010012,1
371,73.95259643390521,1
372,65.38537314144271,0
373,83.68394516943566,1
374,99.2977553576178,1
375,75.77567884142829,1
376,90.59760390215195,1
377,94.02345212184757,1
378,68.35029805834688,1
379,86.13171724477982,1
380,76.0710480531214,0
381,100.0,1
382,82.84514682878694,1
383,74.14782725446997,1
384,79.72971910412734,0
385,72.54786124740659,1
386,84.70642112152544,1
387,85.88491492631805,1
388,80.51291603380267,1
389,75.02217564273683,1
390,62.07799178718403,0
391,92.94387985806333,1
392,80.08143494886352,1
393,75.13158230256985,1
394,65.71772436519046,1
395,72.32627737328053,0
396,79.89406134824432,1
397,77.02930869417558,0
398,83.83843693618725,1
399,70.18408980500266,1
400,76.06354862046366,1
401,66.4972963957182,0
402,84.34054887461974,1
403,91.41227137938183,1
404,76.11962786701399,1
405,90.96865872620828,1
406,82.74144625065826,1
407,86.74283578076152,1
408,84.1524516114767,1
409,93.63534558320163,1
410,72.24387626794373,0
411,78.94995989916588,1
412,80.58428188544708,1
413,65.01923602536878,1
414,90.67278574497158,1
415,67.05062151685931,1
416,72.13885074082802,0
417,74.25762057936379,0
418,79.09404220550064,1
419,86.28342996765372,1
420,63.9273273184791,0
421,79.24517406544392,1
422,87.0064234984287,1
423,69.44014087590708,0
424,72.51714028699779,1
425,78.03425934192383,1
426,78.8796691634263,0
427,76.08721487043965,1
428,90.64575652863279,1
429,67.20829086012589,0
430,67.27826840170665,0
431,85.59967184554449,1
432,92.06998436954036,1
433,67.20998108748483,1
434,87.47512155205224,1
435,76.72341011249308,1
436,71.4493069887289,1
437,80.62272235136636,1
438,69.88190350876035,0
439,71.46371130096617,1
440,89.32276801296655,1
441,69.91435323410536,1
442,76.519211643774,1
443,81.18111155716275,0
444,80.53674989130923,1
445,86.16274642986839,1
446,77.8174752997405,0
447,88.00015703713433,1
448,71.52167339040498,0
449,80.28872822322614,1
450,85.44261790279376,1
451,96.71105463132994,1
452,65.92065453124172,0
453,84.74046012282366,1
454,70.28524074749241,0
455,76.44466433841495,1
456,66.45494518538598,1
457,77.76221788861481,1
458,71.72360833255304,1
459,84.24626171156766,1
460,69.62372187111433,1
461,73.16720861331689,1
462,97.12744516196443,1
463,71.0021771850032,1
464,78.89293942015928,1
465,84.93747054494088,1
466,80.41808654600082,1
467,79.69732137868591,1
468,89.95941165444303,1
469,83.78151018830398,1
470,70.24962936906884,1
471,65.45226758868051,1
472,84.02395509845029,1
473,88.19415930543695,1
474,73.24056294645791,1
475,88.61008749602573,1
476,100.0,1
477,81.91107453409357,1
478,86.44927461011012,1
479,86.3018874717832,1
480,70.07501019919519,1
481,81.45757976296576,1
482,62.70980623906394,0
483,68.74484579937567,1
484,100.0,1
485,82.93036358909941,1
486,76.56280378608061,1
487,76.3994100750568,1
488,77.09384328209576,0
489,73.8931707912544,1
490,71.97208129199053,0
491,75.67945729017138,0
492,61.003049129558754,1
493,95.97758586725766,1
494,96.73274625351527,1
495,88.47026516923435,1
496,84.99301965401747,1
497,79.36664560021718,0
498,71.15323630855363,0
499,80.49773873336866,1
500,72.33539347479557,1
501,66.73959719685583,1
502,80.78596175694803,1
503,71.31251955068905,1
504,88.70818333319522,1
505,93.93279833877985,1
506,82.30699959426869,1
507,71.88233283074871,1
508,88.02853333276101,1
509,72.7521915526127,0
510,87.29700795357897,1
511,55.8518707269215,1
512,90.275137643904,1
513,86.66748626823595,1
514,79.88169662923168,1
515,76.08305935103195,1
516,71.70806554181016,1
517,95.58018985100291,1
518,75.58356482209106,1
519,83.73142178602124,1
520,78.91140007543599,0
521,93.9921954451168,1
522,74.63536735113917,0
523,85.5878108855197,1
524,94.19143105697329,1
525,77.86332615919852,1
526,93.61430013065801,1
527,76.44678099209821,1
528,100.0,1
529,71.86885802338023,0
530,80.85691079767774,1
531,81.60603602589615,1
532,87.8014521488688,1
533,76.48759911670088,1
534,68.55365636071954,1
535,89.78183418006829,1
536,82.60733329752671,1
537,69.12552532921609,1
538,89.65433612601366,1
539,75.34817492202814,1
540,67.54092706297905,0
541,84.59645339028332,1
542,82.77170096771938,1
543,63.98495751865146,1
544,84.88118872431461,1
545,69.3437389044152,0
546,81.8379708091226,0
547,100.0,1
548,77.8944428482069,1
549,76.6035999712497,0
550,83.52582632307578,1
551,69.6108751475766,0
552,92.75457944640937,1
553,74.37472164181362,1
554,80.6113900818092,1
555,65.33491447272735,1
556,85.48496176501435,1
557,69.13977595843363,0
558,98.66760135024929,1
559,77.29570753732416,1
560,61.89144633667469,1
561,81.80567531681932,1
562,79.17978577125997,1
563,71.85898255760485,1
564,84.04037908813869,1
565,74.35528445895264,1
566,85.72072068113634,1
567,92.35912846142404,1
568,76.79461993291453,1
569,78.68646316784952,1
570,85.17474467674782,1
571,67.35728368538412,0
572,93.89098967947491,1
573,74.2435694049083,1
574,78.10634724596346,1
575,63.06860481789292,1
576,90.50084663967344,1
577,85.11963008035016,1
578,81.68755153694075,1
579,94.58281775673761,1
580,78.0584642819011,1
581,79.36698762923602,1
582,86.50517105480476,1
583,94.339981130787,1
584,88.81568291878136,1
585,92.6267524309154,1
586,79.48804825332941,0
587,84.01015843880079,1
588,78.71386048198522,1
589,82.02703536340452,1
590,75.52990614162573,1
591,78.03456114925474,1
592,75.50955920921402,1
593,76.90623769433677,0
594,97.10874669703531,1
595,90.6681127236821,1
596,72.19565774252735,1
597,100.0,1
598,74.45131940068082,1
599,77.84549110166209,1
600,80.77837383696873,1
601,80.12925531032734,1
602,79.83399521995013,1
603,80.22305537432614,1
604,100.0,1
605,80.85809715139325,1
606,89.26271823938069,1
607,59.97478485115457,0
608,74.1305571816182,1
609,76.47872850896817,0
610,91.64274178067156,1
611,86.70713846175718,1
612,79.4679855729419,0
613,85.83324015371211,1
614,100.0,1
615,76.33570339969705,1
616,93.02226277696754,1
617,67.30021655070571,0
618,74.61766598659534,1
619,82.00725994916527,1
620,79.48066550937115,1
621,83.03295343333336,1
622,80.28296941990965,1
623,85.05212748507785,1
624,77.45557228038778,0
625,67.56646927258329,1
626,73.85166181904171,1
627,77.5403956060342,0
628,67.77885484915022,1
629,76.64909369494329,1
630,68.76621714513182,1
631,92.46015558267128,1
632,55.9243544747569,1
633,87.53080733674378,1
634,73.22729031575521,1
635,87.97066431959216,1
636,81.01711534903629,1
637,79.26028693842562,0
638,75.4568569743857,1
639,78.6687111245855,1
640,85.67412501358265,1
641,71.58019247053713,0
642,92.05292840162825,1
643,78.88031377690795,1
644,73.94749260053783,0
645,68.28074787312906,0
646,85.47030729759207,1
647,65.19929810648995,0
648,70.64874770606852,0
649,94.47058697714351,1
650,72.9162971455078,0
651,85.50005866109646,1
652,86.77957164119142,1
653,80.56745454172805,1
654,91.61747906958497,1
655,75.33495371717535,1
656,85.39919278005152,1
657,86.74281294883765,0
658,76.92456205327913,1
659,89.98476835369974,1
660,71.55442464201347,1
661,78.29476077746546,1
662,57.66927069966671,1
663,66.1616294484684,0
664,68.78184721795144,0
665,87.28276975814298,1
666,81.1643718188657,1
667,66.86905749289721,1
668,76.26263176826644,0
669,71.99185217888447,0
670,86.84817159014543,1
671,85.60715608930911,1
672,86.00026963000992,1
673,68.65983207054288,0
674,90.19413561119308,1
675,86.85486413861517,1
676,69.23080570833865,1
677,86.50129133809803,1
678,72.0379872040204,1
679,82.0716836772968,1
680,76.00407018239724,1
681,90.413996421537,0
682,70.390350166231,1
683,59.04294754611091,1
684,80.53994510195578,1
685,85.02002701572846,1
686,92.93648743185942,1
687,87.65262626250309,1
688,76.22991732289972,0
689,93.61390734524558,1
690,78.98667077324184,1
691,92.77668252918475,1
692,82.9649349114223,1
693,87.78003975962977,1
694,93.12074812895551,1
695,73.68631776727152,1
696,97.05622469110438,1
697,81.90783526112614,1
698,92.86619209521453,1
699,82.42727108552589,1
700,89.60224369358163,1
701,88.61612019818111,1
702,93.03862282199276,1
703,72.638556390423,1
704,88.82700155231794,1
705,76.98513862618391,0
706,84.35307270404559,1
707,65.13334197347713,1
708,62.01958588748205,0
709,66.93414452896019,0
710,100.0,1
711,77.90282320567225,1
712,93.42124747909291,1
713,88.90955599270322,1
714,87.53735690104267,1
715,69.20639965207212,0
716,90.70158415762974,1
717,83.48594612150788,1
718,64.99770509143548,0
719,84.20181897329576,1
720,68.49337371809237,1
721,80.74121768227783,1
722,81.18748401341817,1
723,73.74148151402684,1
724,77.9519217073228,0
725,65.62551143967613,0
726,92.47211287243752,1
727,87.4726694573389,1
728,89.98735796042061,1
729,63.96517180403075,0
730,76.99360509605276,1
731,100.0,1
732,82.69323398530814,1
733,88.13533221411272,1
734,87.97690199011096,1
735,82.13063927163493,1
736,72.56164341158174,1
737,74.35388744014833,1
738,57.94069750623352,0
739,81.59495658218668,1
740,95.02315570154784,1
741,92.51252180406559,1
742,92.49305397011585,1
743,71.31561992214122,1
744,71.60175258500054,0
745,81.77835024876373,1
746,88.78112630727597,1
747,68.25567183178734,1
748,83.03590856881546,1
749,94.21444759671677,1
750,79.96670273265144,1
751,88.71102365085258,1
752,89.80892518904022,1
753,89.14089388282582,1
754,87.5587835326861,1
755,85.7521698974505,1
756,68.48333594162946,0
757,79.99765699118211,1
758,66.64669999227931,1
759,65.02948096820897,1
760,85.57128800314504,1
761,84.12892771163095,1
762,79.69619494143018,1
763,76.8650480642744,1
764,79.89212825779377,1
765,74.77503511558932,1
766,61.28152900288074,1
767,80.00282515179153,1
768,93.36617894712658,1
769,79.15462064835624,1
770,86.30558600001048,1
771,70.4732494169551,1
772,76.92431594129513,1
773,75.81548630957367,1
774,96.16525848989696,1
775,86.15160285353352,1
776,78.1544507825881,0
777,100.0,1
778,75.03853022517004,1
779,92.8063818676514,1
780,92.40237604670656,1
781,89.21859445685502,0
782,63.98106274103438,0
783,83.78377043227233,1
784,65.68149740538303,0
785,73.10528770919746,1
786,74.33276910926786,1
787,86.10994321454143,1
788,88.90166950609549,1
789,90.45122918624209,1
790,82.56387440197895,1
791,71.61845658562126,0
792,83.5518044262451,1
793,86.94057529439115,1
794,88.92929217427817,1
795,61.51819409785365,0
796,97.2803422865032,1
797,78.77710176156648,0
798,100.0,1
799,80.40115165121983,0
800,65.31035037110847,1
801,81.46307457358232,1
802,67.77103544276584,0
803,78.00953193092167,0
804,89.54601078353063,1
805,64.23642194796096,0
806,79.21021306425953,1
807,84.0367959521426,1
808,81.30101246918947,1
809,55.48225461104224,0
810,72.61001957412552,1
811,69.88680509149468,1
812,91.0582474308496,1
813,86.40436917594631,1
814,72.74175806553018,1
815,82.87000000319112,1
816,92.46543467696912,1
817,62.84098454132565,0
818,72.65962086653664,1
819,83.93292987592216,1
820,100.0,1
821,87.62431225154228,1
822,74.64801564367446,1
823,78.02854880143232,0
824,74.1806336768372,0
825,86.58759396153695,1
826,89.44074597841293,1
827,77.32174206215838,1
828,76.03815296109399,1
829,73.67838378320135,1
830,63.51264197059369,1
831,92.35626241293613,1
832,80.73335828609184,1
833,63.09206402424216,0
834,75.10119511706944,0
835,91.19237049877734,0
836,71.07793672248125,0
837,84.61148986826248,1
838,78.80714856887326,0
839,75.05743103986846,0
840,79.12757589951663,1
841,84.02467114745676,1
842,70.67241579698012,1
843,79.93112215190783,1
844,83.24938143228648,1
845,96.09460878368174,1
846,98.19462153486268,1
847,76.43457120990399,0
848,96.258852336942,1
849,99.95212273728285,1
850,95.5003757177673,1
851,93.11309652827408,1
852,81.55605901825518,1
853,80.74691539876098,1
854,83.30330115824339,1
855,79.21362705980019,0
856,65.49103500494789,1
857,81.96285017963643,1
858,68.83409002419506,1
859,84.71670751837979,1
860,79.5655710278014,1
861,91.5491948586766,1
862,70.07201073464908,1
863,76.38904861472626,1
864,79.93519361281787,1
865,92.16515943396905,1
866,77.70849364250138,1
867,80.76220377039822,1
868,97.79794452561069,1
869,68.14015581653307,0
870,93.86142690607514,1
871,77.61837917612529,1
872,78.39275938633038,1
873,71.80041638366556,0
874,92.45013681299051,0
875,82.78229739509995,1
876,82.92062161716933,1
877,78.77937920862891,0
878,95.12619495154226,1
879,88.21099266202037,1
880,64.2556070467787,1
881,77.20297301666696,0
882,72.48331478468863,0
883,74.47141688173568,1
884,83.12968444437841,1
885,86.32190152816096,1
886,86.14714849771156,1
887,88.96364235723016,1
888,88.86348585801417,1
889,95.62748990764939,1
890,92.24413300759339,1
891,74.15994959598498,1
892,81.27495295854709,1
893,69.35056207414603,1
894,75.00979289191505,1
895,76.28388650228331,0
896,77.56017994193087,1
897,66.63131078881352,0
898,82.76407734697199,1
899,100.0,1
900,73.80912824188844,0
901,66.76509016101348,0
902,63.094317259644555,1
903,82.95160112171692,1
904,75.29517591928108,1
905,70.03941019161903,0
906,89.53522200225123,1
907,85.91638659649462,0
908,80.68907403968234,0
909,88.9198162227368,1
910,84.38507623710665,1
911,65.17755311739843,1
912,84.35399175769263,1
913,71.75460000568742,0
914,85.91798984519356,1
915,79.58371675679057,1
916,96.8401224546301,1
917,90.5755706125409,1
918,80.96389979556014,1
919,90.45222758013985,1
920,81.5858116733114,1
921,80.90504445652174,1
922,65.17548435158122,0
923,70.41893228477994,1
924,91.32247989320985,1
925,68.57396674826576,1
926,76.29629658747304,1
927,84.5081999636332,1
928,80.26251064430156,1
929,80.17212151634953,1
930,100.0,1
931,73.71927808733331,1
932,77.20906842004563,1
933,65.14014927346005,1
934,62.54894532715697,1
935,72.98231236067693,0
936,100.0,1
937,64.44828735465148,0
938,80.49441774388775,1
939,88.71441593166622,1
940,86.17521357077982,1
941,81.51111645478086,1
942,86.14375512126013,1
943,70.53956285642083,1
944,100.0,1
945,75.7320316921448,0
946,95.24740327590246,1
947,80.5751640375589,1
948,100.0,1
949,64.99593483617214,0
950,83.10383970894058,1
951,70.5172839924172,0
952,54.43142771444662,0
953,63.97767364181386,0
954,89.29261492189548,1
955,78.8558613481144,1
956,64.00920178686879,0
957,72.65452461606176,0
958,84.26560278289763,1
959,84.31354984811274,1
960,86.37938033936119,0
961,100.0,1
962,72.18511565208483,1
963,74.43561113246565,0
964,71.24879721328304,0
965,90.57579016741732,1
966,90.20357653393805,1
967,86.60274295177163,1
968,80.2634054212542,1
969,77.00648457256806,1
970,72.32339079946374,1
971,77.80754560017068,1
972,83.08010314536311,1
973,82.78337421274163,1
974,85.79942742844803,1
975,81.19075677544855,1
976,96.64778891627296,1
977,61.54782702099338,1
978,81.43449940571601,1
979,72.93630529117873,1
980,86.1569034546046,1
981,81.8298224765103,1
982,77.79307524186109,1
983,80.22360334911718,1
984,80.27245839812431,1
985,87.88120850859093,1
986,85.6599830961624,1
987,82.46231356035426,1
988,82.93869027811094,1
989,82.84074997032864,1
990,75.87675776820107,1
991,77.00886763919912,0
992,80.09450252347284,1
993,80.07345156598451,1
994,76.36537311504901,1
995,83.85577180554108,1
996,93.18257786393458,1
997,83.79193888998154,1
998,71.03779215088028,1
999,78.0683183547148,1
1000,100.0,1
1001,94.99013044184727,1
1002,62.54303044086795,1
1003,93.64396233951469,1
1004,73.86685765683777,0
1005,87.7097582584353,1
1006,86.92508538670731,1
1007,91.90826993703405,1
1008,65.18515376483948,1
1009,90.08783024901112,0
1010,73.94953097878523,0
1011,78.43052464335926,1
1012,81.50559184159995,1
1013,95.11846627798396,1
1014,83.11352701769525,1
1015,69.67590877900383,1
1016,88.95577689737748,1
1017,71.0731389173846,0
1018,66.13492750122894,1
1019,71.06479623986704,1
1020,77.92061184148218,1
1021,89.30560075350499,1
1022,86.62309080209363,1
1023,72.85745726690932,1
1024,86.66804564251282,1
1025,89.8590984556854,1
1026,91.90713737495739,1
1027,62.05083252685694,1
1028,79.41208839101095,0
1029,72.08534896830463,0
1030,79.48496980352779,0
1031,77.53885856460168,1
1032,60.589828131607334,1
1033,71.31123862859243,0
1034,62.00016466168269,1
1035,89.30953718412891,1
1036,77.89214564881551,0
1037,69.54775702367569,0
1038,81.90257550917458,1
1039,100.0,1
1040,60.02584640602974,1
1041,69.23117615890516,0
1042,91.07820142565905,1
1043,76.49090555744166,1
1044,95.17271012220577,1
1045,92.58837789230762,1
1046,78.64781732791091,0
1047,86.69518377788157,1
1048,71.79229402800318,1
1049,75.67173328782097,0
1050,100.0,1
1051,88.37913032962328,1
1052,85.96863460389295,1
1053,74.59014534952361,1
1054,88.8361310971893,1
1055,91.94881053649753,1
1056,94.92165348855627,1
1057,78.65250203270242,1
1058,87.77264245167173,1
1059,76.06850136649201,1
1060,65.57994318476314,0
1061,82.19564381265961,1
1062,59.83552094899784,0
1063,74.13690410643362,0
1064,76.30834177056869,1
1065,89.62594986365433,1
1066,100.0,1
1067,75.45511057496606,1
1068,72.97376361852481,1
1069,86.47969931984191,1
1070,71.00414364562646,0
1071,91.29521217388609,1
1072,87.79633014270613,1
1073,95.04855538597913,1
1074,71.36411453134286,1
1075,85.19094470322445,1
1076,69.36047627587524,0
1077,88.84366746166944,1
1078,80.46760036740568,1
1079,76.93063586887114,1
1080,78.22374432843685,0
1081,70.69664786287535,0
1082,89.54356355343471,1
1083,99.66937019464883,1
1084,64.97320544901882,0
1085,78.06292630569256,1
1086,67.71787290904899,1
1087,96.72344146166485,1
1088,77.26120673065397,0
1089,98.24902237384507,1
1090,65.34328679474787,1
1091,64.59572279249844,0
1092,72.00376960436758,1
1093,73.51036811931095,1
1094,77.81926119959662,1
1095,82.14628102738567,1
1096,70.18309925262585,1
1097,73.59186594967652,1
1098,93.25974550461099,1
1099,73.11375294851969,0
1100,72.6449348845937,0
1101,71.69311517732369,1
1102,62.942869191533944,1
1103,99.66321337143629,1
1104,84.64201681588065,0
1105,75.8402140044601,0
1106,69.18108449109486,1
1107,72.04273966218787,0
1108,77.38371711412624,1
1109,87.60227112117077,1
1110,73.46691966194535,1
1111,85.21593853529843,1
1112,82.83453363214278,0
1113,79.41373192184894,1
1114,64.95991465963233,0
1115,100.0,1
1116,86.39319923549866,1
1117,67.73510091410654,1
1118,65.29659101113725,1
1119,89.73319256321581,1
1120,93.358468880977,1
1121,69.80073325063633,1
1122,75.6142337176826,1
1123,81.43055656246815,1
1124,92.66691106841095,1
1125,69.89778657295167,1
1126,88.01857279588553,1
1127,65.4826234818969,1
1128,76.38236418493136,1
1129,83.2447070572488,1
1130,75.05858084800406,1
1131,50.53755349390937,1
1132,76.27460722798216,1
1133,77.11961539320386,1
1134,72.2213017215054,0
1135,86.353599128509,1
1136,83.73211246481236,1
1137,100.0,1
1138,78.23165015907055,1
1139,84.51020608501958,1
1140,83.06488985934628,1
1141,80.81974228508221,1
1142,86.06652782451941,1
1143,59.37406437614284,0
1144,75.72906681354968,0
1145,84.31728944231118,1
1146,79.91445848622354,1
1147,59.83809987476519,1
1148,65.71317820434943,1
1149,60.273374695010986,1
1150,62.90032103254541,0
1151,70.08269751749918,1
1152,75.9704616240794,1
1153,87.43931860129405,1
1154,87.09990527845883,1
1155,77.69446421991445,0
1156,90.22667831978511,1
1157,79.68351729127644,1
1158,78.6700181450648,0
1159,68.47100044660732,0
1160,85.04668446554476,0
1161,94.5775221045072,1
1162,80.6442036321435,0
1163,75.4364653373871,0
